Totals,PlayerID,Year,Position Estimate,+/- Per 100 Poss.,Turnovers,Fouls Committed,Fouls Drawn,Misc.,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
Hamed Haddadi,haddaha01,2010,C,24,MEM,36,240,,,,3%,97%,-12.8,-11.9,2,6,37,3,9,1,20,3,9
Malik Hairston,hairsma01,2010,SG,22,SAS,47,317,,39%,58%,3%,,1.5,-4.6,5,4,15,0,14,3,38,6,3
Marcus Haislip,haislma01,2010,SF,29,SAS,10,44,,13%,2%,84%,2%,-4.8,-10.7,1,2,4,0,3,0,0,1,2
Richard Hamilton,hamilri01,2010,SG,31,DET,46,1552,1%,78%,22%,,,-5.5,0.6,62,33,40,13,76,5,436,10,26
Tyler Hansbrough,hansbty01,2010,PF,24,IND,29,511,,,,97%,3%,-5.3,-2.4,5,4,30,5,53,7,62,7,31
James Harden,hardeja01,2010,SG,20,OKC,76,1738,1%,90%,9%,,,6.4,3.8,40,36,98,12,113,15,299,14,45
Al Harrington,harrial01,2010,PF,29,NYK,72,2195,,,27%,60%,14%,-4.8,-2.1,43,40,104,25,145,23,251,34,51
Devin Harris,harride01,2010,PG,26,NJN,64,2221,94%,7%,,,,-11.5,-3.1,106,44,96,11,174,41,921,35,56
Mike Harris,harrimi01,2010,PF,26,TOT,13,96,,,36%,60%,5%,-16.7,-15.8,2,2,7,3,5,1,7,1,5
Mike Harris,harrimi01,2010,PF,26,HOU,8,82,,,26%,69%,5%,-17.1,-16.9,2,2,5,3,5,1,7,1,5
Mike Harris,harrimi01,2010,PF,26,WAS,5,14,,,90%,9%,1%,-14.8,-9.3,0,0,2,0,0,0,0,0,0
Jason Hart,hartja01,2010,PG,31,TOT,5,22,100%,,,,,21.3,25.9,3,0,3,0,0,0,13,0,0
Jason Hart,hartja01,2010,PG,31,MIN,1,5,100%,,,,,41.8,51.9,0,0,0,0,0,0,2,0,0
Jason Hart,hartja01,2010,PG,31,NOH,4,17,100%,,,,,15.2,18.3,3,0,3,0,0,0,11,0,0
Udonis Haslem,hasleud01,2010,PF,29,MIA,78,2177,,,15%,85%,1%,2.3,-1.4,24,30,101,11,68,24,123,13,32
Trenton Hassell,hassetr01,2010,SF,30,NJN,52,1106,6%,52%,40%,2%,,-16.3,-8.4,14,14,47,1,31,11,114,5,15
Spencer Hawes,hawessp01,2010,C,21,SAC,72,1904,,,,,100%,-6.2,-3.0,52,40,145,15,54,11,347,16,51
Chuck Hayes,hayesch01,2010,C,26,HOU,82,1773,,,,2%,98%,1.2,3.1,32,20,139,8,33,37,317,8,54
Jarvis Hayes,hayesja01,2010,SF,28,NJN,45,1033,,,86%,14%,,-8.8,1.9,15,4,59,2,6,4,87,0,8
Brendan Haywood,haywobr01,2010,C,30,TOT,77,2355,,,,,100%,1.2,6.1,9,31,104,20,122,13,96,34,59
Brendan Haywood,haywobr01,2010,C,30,WAS,49,1614,,,,,100%,-1.8,6.2,6,17,72,13,80,12,40,24,40
Brendan Haywood,haywobr01,2010,C,30,DAL,28,741,,,,,100%,7.7,5.9,3,14,32,7,42,1,56,10,19
Luther Head,headlu01,2010,SG,27,IND,47,813,,99%,1%,,,0.7,4.9,25,17,25,1,24,3,167,5,12
Gerald Henderson,hendege02,2010,SG,22,CHA,43,355,,74%,26%,,,-0.6,-2.4,10,2,11,2,17,7,28,3,8
Roy Hibbert,hibbero01,2010,C,23,IND,81,2035,,,,,100%,0.4,7.4,46,40,200,26,111,19,355,34,65
J.J. Hickson,hicksjj01,2010,PF,21,CLE,81,1691,,,,72%,28%,2.3,-9.0,15,38,64,15,86,2,95,21,64
Nene,hilarne01,2010,C,27,DEN,82,2755,,,,9%,91%,5.5,4.3,39,39,148,26,193,25,467,48,58
George Hill,hillge01,2010,PG,23,SAS,78,2276,77%,23%,,,,5.2,-1.2,58,18,99,13,82,29,517,24,52
Grant Hill,hillgr01,2010,SF,37,PHO,81,2430,,1%,90%,9%,,3.8,-4.5,49,31,88,12,118,26,446,23,32
Jordan Hill,hilljo01,2010,PF,22,TOT,47,624,,,2%,29%,69%,-2.0,-0.1,5,11,56,8,35,4,50,8,8
Jordan Hill,hilljo01,2010,PF,22,NYK,24,252,,,5%,54%,41%,-5.0,-1.3,3,4,21,2,12,2,19,3,3
Jordan Hill,hilljo01,2010,PF,22,HOU,23,372,,,,12%,88%,0.1,0.6,2,7,35,6,23,2,31,5,5
Kirk Hinrich,hinriki01,2010,SG,29,CHI,74,2481,19%,78%,3%,,,-1.9,-1.0,60,27,104,9,42,21,698,10,43
Jrue Holiday,holidjr01,2010,PG,19,PHI,73,1767,78%,23%,,,,-5.1,-0.6,91,41,66,7,36,9,614,9,26
Ryan Hollins,holliry01,2010,C,25,MIN,73,1223,,,,3%,97%,-16.5,-9.3,18,24,86,30,70,29,107,10,33
Al Horford,horfoal01,2010,C,23,ATL,81,2845,,,,6%,94%,8.1,10.4,37,33,119,27,136,7,434,40,53
Eddie House,houseed01,2010,PG-SG,31,TOT,68,1217,80%,19%,1%,,,0.5,-1.3,29,10,29,4,9,7,200,1,10
Eddie House,houseed01,2010,PG,31,BOS,50,846,100%,,,,,3.8,-0.3,16,4,20,3,7,5,114,1,6
Eddie House,houseed01,2010,SG,31,NYK,18,371,35%,62%,3%,,,-7.0,-3.5,13,6,9,1,2,2,86,0,4
Dwight Howard,howardw01,2010,C,24,ORL,82,2843,,,,,100%,11.0,9.4,51,79,134,72,355,3,362,67,63
Josh Howard,howarjo01,2010,SF,29,TOT,35,918,,12%,88%,,,0.1,-3.1,18,12,58,11,60,8,111,9,13
Josh Howard,howarjo01,2010,SF,29,DAL,31,827,,12%,88%,,,-2.3,-6.5,17,11,51,10,51,6,101,7,12
Josh Howard,howarjo01,2010,SF,29,WAS,4,91,,5%,96%,,,21.5,27.6,1,1,7,1,9,2,10,2,1
Juwan Howard,howarju01,2010,C,36,POR,73,1632,,,,20%,80%,-1.8,-9.6,31,14,90,18,33,14,139,6,27
Lester Hudson,hudsole01,2010,PG,25,TOT,25,131,59%,41%,,,,2.1,0.7,8,3,6,1,4,0,29,0,1
Lester Hudson,hudsole01,2010,PG,25,BOS,16,70,30%,70%,,,,3.5,-0.6,5,2,5,0,1,0,18,0,1
Lester Hudson,hudsole01,2010,PG,25,MEM,9,61,92%,8%,,,,0.5,2.1,3,1,1,1,3,0,11,0,0
Larry Hughes,hughela01,2010,SG,31,TOT,45,1115,10%,87%,3%,,,-2.8,-0.2,39,16,31,5,51,7,305,11,23
Larry Hughes,hughela01,2010,SG,31,NYK,31,820,12%,85%,3%,,,-2.6,1.5,29,11,25,4,37,5,240,8,15
Larry Hughes,hughela01,2010,SG,31,CHA,14,295,3%,94%,3%,,,-3.2,-5.2,10,5,6,1,14,2,65,3,8
Kris Humphries,humphkr01,2010,PF,24,TOT,69,1221,,,,86%,14%,-7.9,-1.0,16,22,83,19,86,14,67,15,36
Kris Humphries,humphkr01,2010,PF,24,DAL,25,315,,,,65%,35%,-3.6,-7.1,1,5,21,5,20,4,14,6,9
Kris Humphries,humphkr01,2010,PF,24,NJN,44,906,,,,93%,7%,-9.4,1.0,15,17,62,14,66,10,53,9,27
Chris Hunter,huntech01,2010,C,25,GSW,60,783,,,,2%,98%,-0.3,4.3,14,6,92,7,32,11,84,11,22
Lindsey Hunter,hunteli01,2010,PG,39,CHI,13,122,33%,68%,,,,-5.9,-4.5,3,0,3,1,1,2,20,0,0
Othello Hunter,hunteot01,2010,SF,23,ATL,7,33,,,23%,77%,,-23.8,-29.1,2,1,3,0,2,1,0,0,4
Steven Hunter,huntest01,2010,C,28,MEM,21,158,,,,53%,47%,-9.5,-8.2,0,5,5,1,9,1,0,2,3
Serge Ibaka,ibakase01,2010,PF,20,OKC,73,1323,,,,65%,35%,1.4,-4.2,13,17,108,21,44,6,23,12,22
Andre Iguodala,iguodan01,2010,SF,26,PHI,82,3193,,33%,63%,3%,,-4.7,0.0,120,57,78,11,182,19,1031,30,33
Zydrunas Ilgauskas,ilgauzy01,2010,C,34,CLE,64,1339,,,,4%,96%,7.7,0.5,14,15,102,22,41,1,108,5,21
D.J. Mbenga,mbengdj01,2010,C,29,LAL,49,355,,,,2%,99%,-3.7,-9.7,1,2,26,6,10,4,17,3,4
Ersan Ilyasova,ilyaser01,2010,PF,22,MIL,81,1898,,,,85%,15%,4.3,4.5,25,19,148,10,73,47,198,25,38
Allen Iverson,iversal01,2010,SG-PG,34,TOT,28,865,33%,67%,,,,-3.8,1.2,40,13,21,5,59,5,254,12,23
Allen Iverson,iversal01,2010,PG,34,MEM,3,67,100%,,,,,-14.9,-13.5,3,3,1,0,2,0,24,0,0
Allen Iverson,iversal01,2010,SG,34,PHI,25,798,27%,73%,,,,-2.8,2.4,37,10,20,5,57,5,230,12,23
Royal Ivey,iveyro01,2010,SG,28,TOT,44,326,40%,54%,6%,,,-0.5,2.5,5,1,14,2,5,8,61,2,6
Royal Ivey,iveyro01,2010,SG,28,PHI,26,236,50%,49%,1%,,,-2.9,1.9,2,1,7,0,4,5,38,1,5
Royal Ivey,iveyro01,2010,SG,28,MIL,18,90,15%,67%,18%,,,5.7,3.9,3,0,7,2,1,3,23,1,1
Jarrett Jack,jackja01,2010,PG,26,TOR,82,2243,83%,17%,,,,-2.4,-0.7,90,44,69,13,90,26,911,22,38
Cedric Jackson,jacksce01,2010,PG,23,TOT,12,74,100%,,,,,-3.1,-3.2,7,2,4,2,4,1,32,0,3
Cedric Jackson,jacksce01,2010,PG,23,CLE,5,10,100%,,,,,50.9,43.6,1,0,0,0,1,0,4,0,0
Cedric Jackson,jacksce01,2010,PG,23,SAS,3,25,100%,,,,,8.1,2.4,1,1,1,0,2,1,15,0,1
Cedric Jackson,jacksce01,2010,PG,23,WAS,4,39,100%,,,,,-24.1,-18.8,5,1,3,2,1,0,13,0,2
Darnell Jackson,jacksda01,2010,PF,24,TOT,28,123,,,,37%,63%,-14.5,-22.1,1,2,12,4,2,0,11,0,4
Darnell Jackson,jacksda01,2010,PF,24,CLE,27,114,,,,33%,67%,-14.7,-22.8,1,2,10,4,2,0,11,0,3
Darnell Jackson,jacksda01,2010,PF,24,MIL,1,9,,,,92%,9%,-12.1,-14.1,0,0,2,0,0,0,0,0,1
Stephen Jackson,jacksst02,2010,SG-PF,31,TOT,81,3129,,53%,36%,9%,1%,1.7,2.0,139,62,72,19,177,22,647,39,99
Stephen Jackson,jacksst02,2010,PF,31,GSW,9,300,,,10%,78%,12%,-2.6,1.2,14,6,6,0,16,0,93,1,10
Stephen Jackson,jacksst02,2010,SG,31,CHA,72,2829,,59%,39%,2%,,2.2,2.1,125,56,66,19,161,22,554,38,89
LeBron James,jamesle01,2010,SF,25,CLE,76,2966,,1%,84%,15%,,11.5,16.8,148,57,52,27,331,7,1496,82,43
Mike James,jamesmi01,2010,PG,34,WAS,4,46,100%,,,,,2.3,7.9,3,1,1,0,3,1,12,0,1
Antawn Jamison,jamisan01,2010,PF,33,TOT,66,2406,,,7%,91%,1%,0.6,2.7,36,32,110,17,130,19,193,27,46
Antawn Jamison,jamisan01,2010,PF,33,WAS,41,1595,,,7%,93%,,-3.8,2.9,24,22,67,14,96,14,120,18,31
Antawn Jamison,jamisan01,2010,PF,33,CLE,25,811,,,8%,88%,4%,9.1,2.1,12,10,43,3,34,5,73,9,15
Nathan Jawai,jawaina01,2010,C,23,MIN,39,412,,,,50%,50%,-9.6,0.4,4,6,25,8,20,2,54,8,18
Othyus Jeffers,jeffeot01,2010,SG,24,UTA,14,73,,57%,43%,,,4.4,-1.3,3,1,3,1,10,0,2,3,3
Al Jefferson,jeffeal01,2010,C,25,MIN,76,2463,,,,32%,68%,-10.8,-2.1,37,55,132,8,141,18,306,44,59
Richard Jefferson,jefferi01,2010,SF,29,SAS,81,2520,,,74%,26%,,7.1,3.9,39,32,89,21,145,13,356,39,47
Jared Jeffries,jeffrja01,2010,PF-SF,28,TOT,70,1794,,,,82%,18%,-0.6,4.3,32,18,115,15,61,59,241,16,31
Jared Jeffries,jeffrja01,2010,PF,28,NYK,52,1462,,,,79%,21%,0.0,6.0,27,13,83,14,46,44,198,11,22
Jared Jeffries,jeffrja01,2010,SF,28,HOU,18,332,,,,97%,3%,-3.1,-2.9,5,5,32,1,15,15,43,5,9
Brandon Jennings,jennibr01,2010,PG,20,MIL,82,2671,100%,,,,,2.4,1.5,113,57,92,6,84,9,1075,14,70
Jonas Jerebko,jerebjo01,2010,PF,22,DET,80,2232,,,39%,58%,3%,-2.5,7.8,26,21,103,12,83,22,125,19,53
Yi Jianlian,jianlyi01,2010,PF,22,NJN,52,1655,,,,81%,19%,-8.5,3.0,16,29,89,18,83,5,108,15,40
Amir Johnson,johnsam01,2010,PF,22,TOR,82,1453,,,,90%,10%,2.2,6.7,14,12,145,22,68,12,107,21,22
Anthony Johnson,johnsan02,2010,PG,35,ORL,31,406,94%,6%,,,,5.5,-3.1,14,7,12,4,9,2,152,2,1
James Johnson,johnsja01,2010,PF,22,CHI,65,757,,,4%,84%,11%,-8.8,-8.9,15,15,66,9,37,4,107,12,16
Joe Johnson,johnsjo02,2010,SG,28,ATL,76,2886,,76%,24%,,,6.1,3.7,69,47,56,10,95,9,847,17,52
Dahntay Jones,jonesda02,2010,SF,29,IND,76,1892,,31%,61%,8%,,-5.7,-4.9,53,36,98,26,119,23,357,27,46
Dwayne Jones,jonesdw02,2010,PF,26,PHO,2,7,,,,,100%,-10.0,-15.5,0,0,1,0,0,0,0,0,0
James Jones,jonesja02,2010,SF,29,MIA,36,503,,28%,71%,1%,,-1.4,-4.9,2,4,18,3,6,4,38,2,7
Solomon Jones,jonesso01,2010,C,25,IND,52,675,,,,14%,86%,-10.7,-9.1,16,10,79,8,27,11,74,3,18
DeAndre Jordan,jordade01,2010,C,21,LAC,70,1137,,,,28%,72%,-10.6,-5.0,18,17,90,13,57,6,51,10,22
Chris Kaman,kamanch01,2010,C,27,LAC,76,2608,,,,,100%,-6.1,2.7,76,74,133,26,143,4,274,33,66
Jason Kapono,kaponja01,2010,SF,28,PHI,57,976,,,81%,18%,,-8.5,-5.1,17,11,45,1,5,2,85,2,4
Coby Karl,karlco01,2010,SF-SG,26,TOT,7,113,,4%,96%,,,-12.3,-9.3,7,0,7,1,3,0,35,0,2
Coby Karl,karlco01,2010,SG,26,CLE,3,5,,93%,7%,,,-44.4,-51.9,3,0,0,0,0,0,0,0,0
Coby Karl,karlco01,2010,SF,26,GSW,4,108,,,100%,,,-10.8,-7.3,4,0,7,1,3,0,35,0,2
Jason Kidd,kiddja01,2010,PG,36,DAL,80,2881,65%,34%,1%,,,4.5,5.9,155,27,81,4,31,17,1567,4,13
Andrei Kirilenko,kirilan01,2010,SF,28,UTA,58,1681,,,88%,12%,,6.7,1.9,37,19,48,10,103,12,328,16,18
Kyle Korver,korveky01,2010,SG,28,UTA,52,952,,64%,35%,1%,,11.0,7.2,27,5,44,4,12,5,189,3,5
Kosta Koufos,koufoko01,2010,C,20,UTA,36,172,,,,32%,68%,-15.5,-22.1,5,4,15,3,8,0,13,3,7
Nenad Krstic,krstine01,2010,C,26,OKC,76,1741,,,,,100%,3.0,-2.2,15,17,117,13,55,15,120,12,25
Oliver Lafayette,lafayol01,2010,SG,25,BOS,1,22,,94%,6%,,,-25.4,-29.7,0,0,0,0,0,0,4,0,0
Carl Landry,landrca01,2010,PF,26,TOT,80,2469,,,,69%,30%,-2.7,-0.5,25,37,97,42,199,10,161,49,113
Carl Landry,landrca01,2010,PF,26,HOU,52,1415,,,,54%,46%,0.8,2.0,15,23,60,29,130,7,97,34,76
Carl Landry,landrca01,2010,PF,26,SAC,28,1054,,,1%,90%,10%,-7.4,-3.8,10,14,37,13,69,3,64,15,37
Marcus Landry,landrma01,2010,SF,24,TOT,18,111,,16%,76%,8%,,2.6,6.4,3,0,7,1,2,0,0,1,2
Marcus Landry,landrma01,2010,SF,24,NYK,17,108,,16%,76%,8%,,4.8,8.9,3,0,7,1,2,0,0,1,2
Marcus Landry,landrma01,2010,SF,24,BOS,1,3,,,100%,,,-76.7,-80.8,0,0,0,0,0,0,0,0,0
Acie Law,lawac01,2010,PG,25,TOT,26,234,35%,50%,15%,,,6.3,8.1,9,6,6,2,20,1,58,3,13
Acie Law,lawac01,2010,PG,25,GSW,5,66,,48%,52%,,,19.7,23.9,0,1,3,1,5,1,17,1,2
Acie Law,lawac01,2010,PG,25,CHA,9,33,61%,36%,3%,,,18.9,17.5,3,0,0,0,3,0,6,1,5
Acie Law,lawac01,2010,PG,25,CHI,12,135,46%,54%,,,,-3.4,-1.9,6,5,3,1,12,0,35,1,6
Ty Lawson,lawsoty01,2010,PG,22,DEN,65,1318,100%,,,,,5.8,2.4,39,22,34,5,57,6,453,14,45
Courtney Lee,leeco01,2010,SG,24,NJN,71,2375,3%,91%,6%,,,-9.5,1.8,42,14,77,4,72,10,268,14,42
David Lee,leeda02,2010,C,26,NYK,81,3019,,,,5%,95%,-4.2,-1.6,87,68,132,24,177,8,738,52,105
Rashard Lewis,lewisra02,2010,PF,30,ORL,72,2369,,,2%,96%,1%,7.7,-1.6,49,23,93,23,63,1,257,15,21
Shaun Livingston,livinsh01,2010,PG,24,TOT,36,796,90%,10%,,,,0.0,4.7,37,14,42,1,22,7,279,6,8
Shaun Livingston,livinsh01,2010,PG,24,OKC,10,130,67%,33%,,,,6.2,2.0,5,2,4,0,0,3,30,0,2
Shaun Livingston,livinsh01,2010,PG,24,WAS,26,666,94%,6%,,,,-1.2,5.2,32,12,38,1,22,4,249,6,6
Brook Lopez,lopezbr01,2010,C,21,NJN,82,3027,,,,,100%,-10.7,-2.1,61,63,142,37,240,9,409,49,78
Robin Lopez,lopezro01,2010,C,21,PHO,51,986,,,,,100%,5.3,-0.3,10,11,73,7,64,3,15,17,17
Kevin Love,loveke01,2010,PF,21,MIN,60,1714,,,,95%,5%,-7.0,5.3,51,30,70,16,118,10,284,19,60
Kyle Lowry,lowryky01,2010,PG,23,HOU,68,1651,55%,45%,,,,2.5,5.2,56,30,62,15,107,51,713,25,37
Corey Maggette,maggeco01,2010,PF,30,GSW,70,2081,,,39%,58%,4%,-6.3,-5.5,45,63,93,31,229,27,401,34,84
Jamaal Magloire,magloja01,2010,C,31,MIA,36,359,,,,,100%,-0.4,-3.6,2,4,40,6,27,3,3,3,7
Ian Mahinmi,mahinia01,2010,C,23,SAS,26,165,,,,,100%,-1.8,-7.8,2,1,17,6,23,2,4,5,7
Shawn Marion,mariosh01,2010,SF,31,DAL,75,2385,,,73%,27%,,5.4,6.4,38,37,86,13,62,4,251,7,61
Sean Marks,marksse01,2010,C,34,NOH,14,75,,,,7%,93%,-4.6,-1.7,1,0,11,1,3,1,4,1,0
Cartier Martin,martica01,2010,SF,25,TOT,18,390,,26%,69%,5%,,0.1,4.7,11,5,30,2,15,8,36,4,6
Cartier Martin,martica01,2010,SF,25,GSW,10,276,,30%,64%,7%,,2.8,7.0,7,5,24,1,10,6,21,3,3
Cartier Martin,martica01,2010,SF,25,WAS,8,114,,19%,81%,,,-6.5,-1.0,4,0,6,1,5,2,15,1,3
Kenyon Martin,martike01,2010,PF,32,DEN,58,1986,,,,99%,1%,3.2,-2.1,29,32,99,13,77,1,252,15,34
Kevin Martin,martike02,2010,SG,26,TOT,46,1633,26%,70%,4%,,,-4.8,-2.9,35,30,42,5,147,19,265,30,38
Kevin Martin,martike02,2010,SG,26,SAC,22,774,55%,40%,5%,,,-11.6,-8.7,16,12,24,0,69,9,131,16,17
Kevin Martin,martike02,2010,SG,26,HOU,24,859,,98%,2%,,,1.3,2.2,19,18,18,5,78,10,134,14,21
Desmond Mason,masonde01,2010,SF,32,SAC,5,66,,2%,98%,,,-33.6,-29.5,0,1,2,2,1,2,5,0,0
Roger Mason,masonro01,2010,SG,29,SAS,79,1515,21%,73%,6%,,,2.3,-5.5,32,12,52,8,12,5,311,3,13
Wesley Matthews,matthwe02,2010,SG,23,UTA,82,2025,1%,94%,5%,,,4.8,-1.6,36,29,75,12,84,30,273,18,44
Jason Maxiell,maxieja01,2010,C,26,DET,76,1550,,,,35%,65%,-6.0,-0.2,14,25,72,17,75,11,90,13,35
Sean May,mayse01,2010,C,25,SAC,37,331,,,,42%,58%,0.0,5.1,7,4,31,3,13,7,37,2,9
Eric Maynor,maynoer01,2010,PG,22,TOT,81,1269,100%,,,,,3.2,-1.6,56,18,58,7,33,12,594,10,28
Eric Maynor,maynoer01,2010,PG,22,UTA,26,363,100%,,,,,1.6,-4.4,17,5,16,4,14,4,173,4,15
Eric Maynor,maynoer01,2010,PG,22,OKC,55,906,100%,,,,,3.9,-0.4,39,13,42,3,19,8,421,6,13
O.J. Mayo,mayooj01,2010,SG,22,MEM,82,3113,,98%,1%,,,-1.4,1.0,93,50,74,13,95,15,531,29,59
Luc Mbah a Moute,mbahalu01,2010,PF,23,MIL,73,1866,,,37%,63%,,1.9,0.0,21,18,92,13,64,10,192,15,40
Antonio McDyess,mcdyean01,2010,PF,35,SAS,77,1617,,,,95%,5%,7.2,2.6,35,17,86,15,25,4,193,9,10
JaVale McGee,mcgeeja01,2010,C,22,WAS,60,968,,,,,100%,-9.4,-5.1,15,15,82,12,61,10,30,17,19
Tracy McGrady,mcgratr01,2010,SG,30,TOT,30,673,4%,65%,30%,2%,,-9.3,-6.7,21,13,23,4,33,1,225,10,9
Tracy McGrady,mcgratr01,2010,SG,30,HOU,6,46,,89%,11%,,,-6.1,-5.7,0,1,2,0,3,0,17,0,1
Tracy McGrady,mcgratr01,2010,SG,30,NYK,24,627,4%,63%,31%,2%,,-9.5,-6.8,21,12,21,4,30,1,208,10,8
Dominic McGuire,mcguido01,2010,SF,24,TOT,51,307,,12%,76%,12%,,-16.8,-12.0,10,5,20,1,4,0,23,1,8
Dominic McGuire,mcguido01,2010,SF,24,WAS,41,240,,,87%,13%,,-14.4,-9.5,4,4,18,1,3,0,17,1,6
Dominic McGuire,mcguido01,2010,SF,24,SAC,10,67,,55%,39%,6%,,-25.2,-20.9,6,1,2,0,1,0,6,0,2
Josh McRoberts,mcrobjo01,2010,C,22,IND,42,524,,,,39%,61%,-0.8,2.7,7,4,45,4,14,4,102,4,13
Jodie Meeks,meeksjo01,2010,SG,22,TOT,60,719,1%,63%,35%,1%,,-2.9,-2.9,13,8,34,0,11,5,90,2,14
Jodie Meeks,meeksjo01,2010,SG,22,MIL,41,486,,61%,38%,1%,,0.1,-2.1,8,8,21,0,5,4,51,1,13
Jodie Meeks,meeksjo01,2010,SG,22,PHI,19,233,2%,68%,30%,,,-9.2,-4.7,5,0,13,0,6,1,39,1,1
Pops Mensah-Bonsu,mensapo01,2010,PF,26,TOT,20,120,,,,69%,32%,-15.8,-14.2,1,2,9,3,9,2,7,0,6
Pops Mensah-Bonsu,mensapo01,2010,PF,26,HOU,4,13,,,,37%,63%,-25.8,-25.4,0,0,2,0,1,0,2,0,2
Pops Mensah-Bonsu,mensapo01,2010,PF,26,TOR,16,107,,,,72%,28%,-14.6,-12.8,1,2,7,3,8,2,5,0,4
C.J. Miles,milescj01,2010,SF,22,UTA,63,1497,,8%,89%,3%,,5.1,-0.7,38,20,95,14,46,10,227,15,28
Darko Milicic,milicda01,2010,C,24,TOT,32,685,,,,,100%,-8.0,1.9,20,11,42,2,13,2,107,4,8
Darko Milicic,milicda01,2010,C,24,NYK,8,71,,,,,100%,-17.0,-13.4,1,0,3,1,0,0,11,0,1
Darko Milicic,milicda01,2010,C,24,MIN,24,614,,,,,100%,-7.0,3.6,19,11,39,1,13,2,96,4,7
Andre Miller,millean02,2010,PG,33,POR,82,2500,77%,23%,,,,7.2,8.7,87,42,57,22,154,31,1003,33,72
Brad Miller,millebr01,2010,C,33,CHI,82,1950,,,,,100%,-1.6,-0.1,63,18,99,10,89,26,328,24,32
Mike Miller,millemi01,2010,SG,29,WAS,54,1805,,52%,47%,1%,,-5.5,0.1,63,24,67,15,33,5,456,12,16
Patty Mills,millspa02,2010,PG,21,POR,10,38,100%,,,,,-22.7,-26.9,0,3,1,0,1,1,12,0,1
Paul Millsap,millspa01,2010,PF,24,UTA,82,2277,,,1%,94%,5%,7.7,5.0,44,27,172,23,122,20,287,25,61
Nazr Mohammed,mohamna01,2010,C,32,CHA,58,984,,,,2%,98%,-0.2,-2.4,13,12,49,10,61,3,61,13,34
Jamario Moon,moonja01,2010,SF,29,CLE,61,1052,,36%,62%,3%,,6.5,-1.2,12,6,46,1,15,7,112,2,8
Mikki Moore,mooremi01,2010,C,34,GSW,23,406,,,,1%,100%,-13.8,-11.2,6,6,35,6,7,5,86,3,4
Randolph Morris,morrira01,2010,PF,24,ATL,28,124,,,,64%,36%,-3.5,-8.8,1,4,17,7,10,2,5,3,3
Adam Morrison,morriad01,2010,SF,25,LAL,31,241,,5%,93%,3%,,-7.8,-13.7,6,1,9,1,4,0,40,0,6
Anthony Morrow,morroan01,2010,SG,24,GSW,69,2018,1%,31%,64%,4%,,-1.8,3.9,29,35,89,3,36,12,248,12,33
Byron Mullens,mulleby01,2010,PF,20,OKC,13,54,,,,3%,97%,-23.7,-28.4,0,1,9,2,0,0,3,0,1
Troy Murphy,murphtr01,2010,PF,29,IND,72,2344,,,,69%,31%,-6.0,-6.9,46,29,103,12,94,11,354,31,41
Ronald Murray,murraro01,2010,SG,30,TOT,75,1673,5%,74%,22%,,,-0.1,-0.4,47,34,77,6,80,4,304,14,44
Ronald Murray,murraro01,2010,SG,30,CHA,46,993,8%,91%,1%,,,3.3,2.2,35,22,46,5,57,4,194,11,30
Ronald Murray,murraro01,2010,SG,30,CHI,29,680,,48%,52%,1%,,-5.1,-4.2,12,12,31,1,23,0,110,3,14
Eduardo Najera,najered01,2010,PF,33,TOT,46,685,,,,83%,16%,-2.0,-1.0,11,3,40,9,9,10,69,1,9
Eduardo Najera,najered01,2010,PF,33,NJN,13,204,,,1%,98%,1%,-16.4,-6.6,6,2,13,4,4,1,35,0,5
Eduardo Najera,najered01,2010,PF,33,DAL,33,481,,,,77%,23%,4.1,1.4,5,1,27,5,5,9,34,1,4
Steve Nash,nashst01,2010,PG,35,PHO,81,2660,82%,18%,,,,6.7,3.9,237,50,64,3,57,37,2001,18,29
Jameer Nelson,nelsoja01,2010,PG,27,ORL,65,1860,100%,,,,,9.4,2.1,82,33,63,9,38,19,850,14,39
Rasho Nesterovic,nestera01,2010,C,33,TOR,42,413,,,,1%,99%,-11.2,-10.3,5,3,33,4,3,2,53,3,6
Joakim Noah,noahjo01,2010,C,24,CHI,64,1925,,,,22%,78%,-1.3,0.5,51,18,91,19,96,11,286,16,46
Andres Nocioni,nocioan01,2010,SF,30,SAC,75,1477,,23%,66%,11%,,-6.1,-2.4,17,29,81,12,48,21,169,9,39
Steve Novak,novakst01,2010,SF,26,LAC,54,362,,,58%,42%,,-15.5,-9.3,0,1,15,0,2,4,16,0,0
Dirk Nowitzki,nowitdi01,2010,PF,31,DAL,81,3039,,,,78%,22%,5.1,9.3,57,62,114,23,218,20,521,41,50
Patrick O'Bryant,obryapa01,2010,C,23,TOR,11,51,,,,,100%,-20.6,-18.8,1,2,7,2,3,0,3,0,2
Jermaine O'Neal,onealje01,2010,C,31,MIA,70,1991,,,,1%,99%,4.9,4.1,26,39,127,27,113,31,211,27,62
Shaquille O'Neal,onealsh01,2010,C,37,CLE,53,1240,,,,,100%,3.6,-5.5,29,23,108,28,118,4,182,29,25
Fabricio Oberto,obertfa01,2010,C,34,WAS,57,650,,,,21%,79%,-3.9,2.0,14,6,73,13,7,19,112,1,2
Greg Oden,odengr01,2010,C,22,POR,21,502,,,,,100%,9.1,5.9,3,13,38,12,31,4,44,10,11
