Totals,PlayerID,Year,Position Estimate,+/- Per 100 Poss.,Turnovers,Fouls Committed,Fouls Drawn,Misc.,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
Tom Gugliotta,guglito01,2004,PF,34,UTA,25,515,,,,94%,6%,-6.1,-5.2,15,3,32,1,9,,94,2,9
Marcus Haislip,haislma01,2004,PF,23,MIL,31,263,,,10%,65%,25%,2.4,1.2,4,3,17,1,15,,10,4,4
Darvin Ham,hamda01,2004,SF,30,DET,54,484,,8%,83%,10%,,2.6,-4.4,13,9,26,6,16,,36,3,3
Richard Hamilton,hamilri01,2004,SG,25,DET,78,2772,,89%,11%,,,6.7,0.8,80,68,65,42,121,,687,25,85
Zendon Hamilton,hamilze01,2004,C,28,PHI,46,473,,,,19%,81%,-6.3,-4.1,4,13,35,5,45,,28,11,13
Ben Handlogten,handlbe01,2004,C,30,UTA,17,172,,,,64%,36%,-4.2,-2.8,2,2,15,3,11,,13,5,6
Travis Hansen,hansetr01,2004,SF,25,ATL,41,507,,21%,69%,10%,,-0.2,5.3,5,8,30,1,10,,43,1,11
Anfernee Hardaway,hardaan01,2004,SG,32,TOT,76,2095,4%,55%,40%,2%,,-2.2,0.7,72,21,72,9,55,,385,10,32
Anfernee Hardaway,hardaan01,2004,SG,32,PHO,34,876,9%,88%,3%,,,-4.7,-0.8,29,8,36,4,21,,211,6,9
Anfernee Hardaway,hardaan01,2004,SG,32,NYK,42,1219,,31%,66%,3%,,-0.4,1.8,43,13,36,5,34,,174,4,23
Matt Harpring,harprma01,2004,SF,27,UTA,31,1134,,4%,94%,2%,,0.6,3.0,23,18,39,15,66,,139,17,39
Al Harrington,harrial01,2004,PF,23,IND,79,2441,,,43%,57%,,2.3,-11.4,50,50,95,30,104,,307,26,80
Othella Harrington,harriot01,2004,PF,30,NYK,56,872,,,4%,59%,37%,-4.6,-3.8,12,21,48,21,33,,65,10,14
Lucious Harris,harrilu01,2004,PG,33,NJN,69,1504,61%,39%,,,,2.7,-0.2,32,20,20,1,31,,303,6,17
Jason Hart,hartja01,2004,PG,25,SAS,53,660,92%,9%,,,,11.1,3.6,11,11,21,5,15,,184,5,13
Donnell Harvey,harvedo01,2004,PF,23,TOT,60,783,,1%,44%,48%,7%,-6.5,-0.8,13,16,55,11,35,,43,7,18
Donnell Harvey,harvedo01,2004,PF,23,ORL,24,345,,1%,82%,17%,,-6.4,1.6,7,6,19,6,17,,16,3,10
Donnell Harvey,harvedo01,2004,PF,23,PHO,36,438,,1%,14%,73%,12%,-6.5,-2.7,6,10,36,5,18,,27,4,8
Udonis Haslem,hasleud01,2004,PF,23,MIA,75,1795,,,36%,63%,1%,0.2,-0.8,27,26,85,17,82,,123,18,59
Trenton Hassell,hassetr01,2004,SG,24,MIN,81,2264,,78%,22%,,,7.2,2.6,23,12,95,4,26,,291,5,14
Jarvis Hayes,hayesja01,2004,SF,22,WAS,70,2044,,3%,91%,6%,,-7.1,-2.3,49,35,73,18,44,,241,12,45
Brendan Haywood,haywobr01,2004,C,24,WAS,77,1484,,,,,100%,-2.4,5.6,15,31,80,13,113,,97,24,24
Shane Heal,healsh01,2004,PG,33,SAS,6,72,100%,,,,,11.7,3.7,2,1,0,1,1,,11,0,1
Alan Henderson,hendeal01,2004,PF,31,ATL,6,68,,,,82%,18%,-21.6,-17.1,3,0,1,0,2,,4,0,2
Nene,hilarne01,2004,PF,21,DEN,77,2504,,,,78%,22%,5.2,11.7,56,52,104,49,167,,361,49,68
Tyrone Hill,hillty01,2004,PF,35,MIA,5,38,,,,70%,30%,-28.7,-29.6,0,0,5,2,1,,0,0,1
Kirk Hinrich,hinriki01,2004,PG,23,CHI,76,2706,90%,10%,,,,-4.9,6.3,117,49,125,21,59,,1108,12,50
Fred Hoiberg,hoibefr01,2004,SG,31,MIN,79,1804,4%,95%,2%,,,4.2,-3.6,28,13,68,1,37,,234,2,10
Robert Horry,horryro01,2004,PF,33,SAS,81,1290,,,,89%,11%,9.0,1.3,29,13,88,10,48,,225,9,14
Eddie House,houseed01,2004,SG,25,LAC,60,1188,36%,61%,3%,,,-9.3,-5.9,44,14,45,4,13,,311,3,15
Allan Houston,houstal01,2004,SG,32,NYK,50,1799,1%,96%,3%,,,-0.9,1.3,53,28,38,11,65,,218,10,30
Josh Howard,howarjo01,2004,SF,23,DAL,67,1589,,43%,56%,1%,,7.8,4.9,32,23,85,5,62,,214,12,38
Juwan Howard,howarju01,2004,PF,30,ORL,81,2877,,,13%,83%,4%,-6.8,4.1,53,63,120,41,176,,363,40,104
Troy Hudson,hudsotr01,2004,PG,27,MIN,29,503,100%,,,,,-5.8,-13.7,20,12,9,1,12,,147,2,9
Larry Hughes,hughela01,2004,SG,25,WAS,61,2061,1%,90%,10%,,,-5.1,1.8,69,51,55,21,151,,324,27,75
Ryan Humphrey,humphry01,2004,PF,24,MEM,2,11,,,,81%,19%,92.9,90.4,1,1,2,0,0,,2,0,0
Brandon Hunter,huntebr01,2004,PF,23,BOS,36,406,,,4%,95%,2%,-0.8,0.7,13,8,28,1,22,,42,9,16
Lindsey Hunter,hunteli01,2004,SG,33,DET,33,661,31%,67%,2%,,,10.2,4.5,24,8,13,0,3,,182,1,5
Steven Hunter,huntest01,2004,C,22,ORL,59,789,,,,7%,93%,-12.1,-5.2,5,13,55,4,29,,29,5,21
Zydrunas Ilgauskas,ilgauzy01,2004,C,28,CLE,81,2539,,,,,100%,-4.2,-3.2,43,49,155,23,193,,237,31,82
Allen Iverson,iversal01,2004,SG,28,PHI,48,2040,28%,72%,,,,-2.1,1.1,110,52,24,29,175,,695,34,69
Bobby Jackson,jacksbo01,2004,SG,30,SAC,50,1185,59%,41%,,,,5.7,0.2,31,20,33,7,42,,228,16,27
Jim Jackson,jacksji01,2004,SF,33,HOU,80,3119,,15%,85%,1%,,2.6,3.0,106,32,112,17,28,,488,3,37
Marc Jackson,jacksma02,2004,PF,29,PHI,22,598,,,,65%,35%,-3.4,-0.9,6,7,12,5,34,,41,5,20
Mark Jackson,jacksma01,2004,PG,38,HOU,42,577,96%,4%,,,,0.5,-1.7,43,7,12,2,11,,277,1,5
Stephen Jackson,jacksst02,2004,SF,25,ATL,80,2940,,2%,84%,14%,,-3.8,3.8,123,68,96,15,124,,522,24,51
Casey Jacobsen,jacobca01,2004,SF,22,PHO,78,1828,,30%,67%,3%,,-3.7,0.8,34,19,78,12,44,,231,9,25
Jerome James,jamesje01,2004,C,28,SEA,65,990,,,,,100%,3.0,4.8,15,26,87,25,49,,85,12,18
LeBron James,jamesle01,2004,SG,19,CLE,79,3122,14%,74%,11%,,,-2.6,2.2,129,77,52,36,187,,983,47,76
Mike James,jamesmi01,2004,PG,28,TOT,81,2196,100%,,,,,1.5,1.9,76,31,71,11,39,,757,8,35
Mike James,jamesmi01,2004,PG,28,BOS,55,1684,100%,,,,,0.1,2.6,49,24,59,6,27,,550,6,29
Mike James,jamesmi01,2004,PG,28,DET,26,512,100%,,,,,6.4,-0.2,27,7,12,5,12,,207,2,6
Antawn Jamison,jamisan01,2004,SF,27,DAL,82,2376,,2%,72%,26%,1%,5.7,2.1,46,19,92,11,122,,162,23,60
Marko Jaric,jaricma01,2004,PG,25,LAC,58,1760,86%,13%,1%,,,-2.8,4.0,77,24,43,7,40,,613,9,21
Chris Jefferies,jeffech01,2004,SF-SG,23,TOT,21,195,,4%,51%,38%,6%,6.2,13.6,11,4,20,0,8,,14,2,6
Chris Jefferies,jeffech01,2004,SG,23,TOR,2,8,,100%,,,,73.3,76.8,1,0,0,0,1,,2,1,0
Chris Jefferies,jeffech01,2004,SF,23,CHI,19,187,,,53%,40%,7%,3.4,10.9,10,4,20,0,7,,12,1,6
Richard Jefferson,jefferi01,2004,SF,23,NJN,82,3133,,1%,98%,1%,,4.6,8.9,79,70,83,29,200,,679,42,71
Jared Jeffries,jeffrja01,2004,PF,22,WAS,82,1913,,,39%,61%,,-4.2,3.5,40,33,93,22,73,,219,15,47
Britton Johnsen,johnsbr01,2004,C,24,ORL,20,290,,,5%,60%,35%,-16.9,-9.7,9,3,14,0,7,,28,0,6
Anthony Johnson,johnsan02,2004,PG,29,IND,73,1598,96%,4%,,,,0.0,-11.2,33,22,57,11,24,,453,6,20
Avery Johnson,johnsav01,2004,PG,38,GSW,46,637,97%,3%,,,,-4.7,-4.7,20,21,12,4,35,,245,5,14
DerMarr Johnson,johnsde03,2004,SF,23,NYK,21,287,,15%,83%,2%,,-6.0,-4.7,6,7,14,0,13,,23,1,7
Ervin Johnson,johnser02,2004,C,36,MIN,66,965,,,,,100%,5.4,-0.9,4,8,90,13,13,,55,2,11
Joe Johnson,johnsjo02,2004,SG,22,PHO,82,3331,12%,72%,16%,,,-3.7,2.9,94,66,76,19,101,,831,21,74
Linton Johnson,johnsli01,2004,SF,23,CHI,41,734,,1%,87%,12%,,-10.2,-4.0,19,11,45,3,14,,59,5,12
Dahntay Jones,jonesda02,2004,SG,23,MEM,20,154,7%,83%,11%,,,-9.7,-13.0,3,2,6,5,6,,25,1,5
Damon Jones,jonesda01,2004,PG,27,MIL,82,2016,95%,5%,,,,0.2,-2.3,79,13,40,5,13,,1046,0,15
Eddie Jones,jonesed02,2004,SG,32,MIA,81,2998,1%,86%,12%,,,1.3,2.9,57,41,96,20,105,,550,25,42
Fred Jones,jonesfr01,2004,SG,24,IND,81,1508,,98%,2%,,,2.9,-6.1,43,19,60,7,56,,379,4,20
James Jones,jonesja02,2004,SF,23,IND,6,26,,15%,85%,,,-12.0,-18.8,0,0,1,0,0,,0,0,2
Jumaine Jones,jonesju01,2004,SG,24,BOS,42,373,,18%,75%,7%,,-6.1,-5.2,6,9,22,3,11,,33,0,4
Popeye Jones,jonespo01,2004,PF,33,GSW,5,10,,,,66%,34%,-37.3,-36.6,0,0,0,0,0,,0,0,0
Chris Kaman,kamanch01,2004,C,21,LAC,82,1843,,,,,100%,-6.4,-2.4,57,45,129,30,65,,179,12,61
Jason Kapono,kaponja01,2004,SF,22,CLE,41,427,,17%,76%,7%,,-8.3,-6.0,9,8,15,4,9,,29,1,4
Jason Kidd,kiddja01,2004,PG,30,NJN,67,2450,100%,,,,,7.5,12.9,162,32,32,11,69,,1310,11,41
Andrei Kirilenko,kirilan01,2004,PF,22,UTA,78,2895,,,43%,57%,,1.5,11.4,106,65,82,32,202,,508,30,81
Kerry Kittles,kittlke01,2004,SG,29,NJN,82,2842,7%,91%,2%,,,4.5,6.2,60,28,49,4,54,,465,12,28
Brevin Knight,knighbr01,2004,PG,28,TOT,56,1037,100%,,,,,-4.3,-1.7,54,13,33,3,21,,436,5,13
Brevin Knight,knighbr01,2004,PG,28,PHO,3,19,100%,,,,,14.3,18.5,3,0,0,0,0,,8,0,0
Brevin Knight,knighbr01,2004,PG,28,WAS,32,598,100%,,,,,-12.0,-7.1,38,6,17,0,8,,215,3,7
Brevin Knight,knighbr01,2004,PG,28,MIL,21,420,100%,,,,,5.8,5.0,13,7,16,3,13,,213,2,6
Kyle Korver,korveky01,2004,SF,22,PHI,74,882,,3%,72%,25%,,-1.5,1.4,25,11,54,3,6,,84,1,16
Toni Kukoc,kukocto01,2004,PF,35,MIL,73,1522,,,7%,88%,5%,2.0,1.1,68,29,51,6,78,,432,17,20
Christian Laettner,laettch01,2004,PF,34,WAS,48,984,,,11%,78%,11%,-9.4,-4.5,21,9,48,10,19,,197,6,10
Raef LaFrentz,lafrera01,2004,C,27,BOS,17,328,,,,37%,64%,10.8,13.3,7,2,25,1,5,,51,1,3
Maciej Lampe,lampema01,2004,C,18,PHO,21,224,,,,,100%,-13.5,-9.9,9,3,16,0,5,,21,1,2
Sean Lampley,lamplse01,2004,SF,24,GSW,10,63,,5%,61%,34%,,21.4,22.5,1,1,1,0,6,,5,2,3
Dan Langhi,langhda01,2004,SF,26,TOT,6,37,,,45%,54%,1%,15.6,15.3,0,1,3,0,0,,0,0,0
Dan Langhi,langhda01,2004,SF,26,GSW,4,17,,1%,33%,64%,3%,13.3,14.1,0,1,1,0,0,,0,0,0
Dan Langhi,langhda01,2004,SF,26,MIL,2,20,,,55%,46%,,17.6,16.4,0,0,2,0,0,,0,0,0
Rusty LaRue,larueru01,2004,PG,30,GSW,4,22,100%,,,,,-39.3,-38.8,2,2,2,0,1,,4,0,0
Voshon Lenard,lenarvo01,2004,SG,30,DEN,73,2233,,84%,16%,,,1.2,0.5,43,29,72,21,49,,318,12,46
Quincy Lewis,lewisqu01,2004,SF,26,MIN,14,65,,12%,56%,32%,,-30.0,-36.8,3,0,6,0,0,,4,0,2
Rashard Lewis,lewisra02,2004,SF,24,SEA,80,2931,,,79%,20%,1%,-0.1,1.9,48,47,121,29,103,,434,31,48
Randy Livingston,livinra01,2004,PG,28,LAC,4,48,50%,50%,,,,-27.7,-22.9,0,4,1,0,2,,8,0,2
Raul Lopez,lopezra01,2004,PG,23,UTA,82,1617,100%,,,,,-1.2,0.6,105,44,55,7,28,,657,6,27
Tyronn Lue,luety01,2004,PG,26,ORL,76,2332,100%,,,,,-9.9,-5.0,72,35,68,7,31,,696,8,28
George Lynch,lynchge01,2004,SF,33,NOH,78,1701,,2%,93%,5%,,-3.1,-4.8,32,12,77,10,17,,258,5,25
Mark Madsen,madsema01,2004,C,28,MIN,72,1246,,,,20%,80%,6.8,0.9,16,8,84,11,39,,61,2,28
Corey Maggette,maggeco01,2004,SF,24,LAC,73,2628,,22%,77%,1%,,-3.6,4.6,83,69,73,37,246,,482,46,83
Jamaal Magloire,magloja01,2004,C,25,NOH,82,2777,,,,,100%,-1.4,-3.3,48,51,105,61,193,,196,28,87
Karl Malone,malonka01,2004,PF,40,LAL,42,1373,,,,86%,14%,7.7,5.9,71,15,58,7,87,,345,20,17
Stephon Marbury,marbust01,2004,PG,26,TOT,81,3254,97%,3%,,,,-1.8,1.6,168,56,69,17,176,,1576,38,46
Stephon Marbury,marbust01,2004,PG,26,PHO,34,1415,100%,,,,,-2.7,2.2,61,28,27,6,78,,614,13,22
Stephon Marbury,marbust01,2004,PG,26,NYK,47,1839,95%,5%,,,,-1.0,1.2,107,28,42,11,98,,962,25,24
Shawn Marion,mariosh01,2004,SF,25,PHO,79,3217,,2%,59%,39%,,-3.7,2.6,83,53,125,13,107,,477,23,49
Donyell Marshall,marshdo01,2004,PF,30,TOT,82,2988,,,3%,88%,10%,-2.9,2.7,49,35,141,24,83,,284,22,34
Donyell Marshall,marshdo01,2004,PF,30,CHI,16,408,,,19%,72%,10%,-6.2,0.9,11,7,25,3,8,,64,2,5
Donyell Marshall,marshdo01,2004,PF,30,TOR,66,2580,,,,90%,10%,-2.3,3.0,38,28,116,21,75,,220,20,29
Darrick Martin,martida01,2004,PG,32,MIN,16,172,100%,,,,,3.8,-2.5,4,2,9,1,4,,50,1,4
Kenyon Martin,martike01,2004,PF,26,NJN,65,2252,,,7%,84%,9%,5.0,5.0,50,60,92,38,133,,348,28,63
Jamal Mashburn,mashbja01,2004,SF,31,NOH,19,730,,,92%,8%,,1.4,2.1,20,10,27,4,26,,114,5,31
Desmond Mason,masonde01,2004,SF,26,MIL,82,2534,,23%,75%,2%,,3.5,6.0,62,51,86,20,180,,340,23,47
Roger Mason,masonro01,2004,SG,23,TOT,26,328,25%,71%,4%,,,-7.5,-3.7,8,9,21,1,8,,58,1,9
Roger Mason,masonro01,2004,SG,23,CHI,3,43,24%,69%,7%,,,-40.1,-33.5,1,1,2,0,0,,7,0,1
Roger Mason,masonro01,2004,SG,23,TOR,23,285,25%,71%,3%,,,-2.6,0.8,7,8,19,1,8,,51,1,8
Tony Massenburg,masseto01,2004,PF,36,SAC,59,789,,,5%,91%,4%,-8.2,-17.0,15,11,81,13,29,,63,7,15
Walter McCarty,mccarwa01,2004,PF,29,BOS,77,1900,,,6%,92%,2%,-2.2,-1.6,49,24,98,11,24,,274,7,14
Amal McCaskill,mccasam01,2004,C,30,PHI,59,636,,,,38%,63%,-4.1,-1.7,10,8,50,1,13,,47,3,12
Jelani McCoy,mccoyje01,2004,C,26,CLE,2,12,,,,77%,23%,-34.2,-31.3,0,0,3,0,0,,0,0,0
Antonio McDyess,mcdyean01,2004,PF,29,TOT,42,927,,,6%,85%,9%,-0.3,3.0,23,15,55,11,34,,82,7,10
Antonio McDyess,mcdyean01,2004,PF,29,NYK,18,421,,,2%,91%,6%,2.3,4.3,13,7,22,3,19,,45,6,3
Antonio McDyess,mcdyean01,2004,PF,29,PHO,24,506,,,10%,80%,10%,-2.5,1.9,10,8,33,8,15,,37,1,7
Tracy McGrady,mcgratr01,2004,SG,24,ORL,67,2675,4%,92%,5%,,,-6.2,5.3,94,63,68,17,217,,802,42,55
Jeff McInnis,mcinnje01,2004,SG-PG,29,TOT,70,2365,64%,36%,,,,-0.6,2.2,80,27,42,6,49,,916,9,38
Jeff McInnis,mcinnje01,2004,SG,29,POR,39,1269,34%,66%,,,,-2.7,-1.6,36,19,25,3,27,,431,6,20
Jeff McInnis,mcinnje01,2004,PG,29,CLE,31,1096,100%,,,,,1.8,6.7,44,8,17,3,22,,485,3,18
Aaron McKie,mckieaa01,2004,SF,31,PHI,75,2112,,26%,70%,3%,,-1.3,2.8,58,23,40,13,54,,419,16,52
Keith McLeod,mcleoke01,2004,PG,24,MIN,33,391,100%,,,,,-6.2,-13.6,16,7,14,3,18,,124,1,3
Stanislav Medvedenko,medvest01,2004,PF,24,LAL,68,1442,,,,61%,40%,-1.0,-7.7,20,15,80,8,56,,126,9,29
Ron Mercer,mercero01,2004,SG,27,SAS,39,516,2%,62%,37%,,,-0.8,-10.3,7,10,18,2,6,,46,2,7
Chris Mihm,mihmch01,2004,C-PF,24,TOT,76,1330,,,,23%,77%,-3.2,-2.0,22,23,109,22,76,,46,10,43
Chris Mihm,mihmch01,2004,PF,24,CLE,22,391,,,,78%,22%,1.9,5.4,8,4,27,7,23,,23,2,13
Chris Mihm,mihmch01,2004,C,24,BOS,54,939,,,,,100%,-5.3,-5.1,14,19,82,15,53,,23,8,30
Darius Miles,milesda01,2004,SF,22,TOT,79,2079,,1%,85%,14%,,-2.7,-0.5,65,31,95,18,94,,349,25,47
Darius Miles,milesda01,2004,SF,22,CLE,37,888,,,71%,28%,1%,-7.7,-6.0,31,13,46,7,33,,165,10,23
Darius Miles,milesda01,2004,SF,22,POR,42,1191,,1%,96%,4%,,0.9,3.6,34,18,49,11,61,,184,15,24
Darko Milicic,milicda01,2004,C,18,DET,34,159,,,,6%,94%,-12.9,-20.3,3,6,18,2,11,,16,2,10
Andre Miller,millean02,2004,PG,27,DEN,82,2838,100%,,,,,2.6,5.9,115,61,70,18,162,,1071,35,81
Brad Miller,millebr01,2004,PF,27,SAC,72,2621,,,,53%,47%,9.8,12.9,84,36,128,11,131,,695,43,68
Mike Miller,millemi01,2004,SF,23,MEM,65,1770,1%,25%,74%,,,3.4,1.0,51,22,74,23,54,,519,10,34
Oliver Miller,milleol01,2004,C,33,MIN,48,506,,,,1%,100%,0.2,-6.8,18,6,55,6,8,,76,2,14
Reggie Miller,millere01,2004,SG,38,IND,80,2254,,93%,7%,,,10.8,9.8,46,13,26,6,36,,527,8,9
Yao Ming,mingya01,2004,C,23,HOU,82,2692,,,,,100%,3.6,5.2,46,70,141,40,182,,295,46,76
Cuttino Mobley,moblecu01,2004,SG,28,HOU,80,3229,,95%,5%,,,1.8,-0.9,91,48,62,25,82,,582,12,47
Nazr Mohammed,mohamna01,2004,C,26,TOT,80,1611,,,,6%,94%,-6.3,-3.6,22,37,116,17,75,,72,17,47
Nazr Mohammed,mohamna01,2004,C,26,ATL,53,938,,,,10%,90%,-8.5,-4.8,13,23,70,8,47,,40,10,33
Nazr Mohammed,mohamna01,2004,C,26,NYK,27,673,,,,,100%,-3.2,-2.0,9,14,46,9,28,,32,7,14
Jerome Moiso,moisoje01,2004,PF,25,TOR,35,417,,,,53%,47%,-3.2,0.2,8,12,26,1,18,,18,3,5
Mikki Moore,mooremi01,2004,PF-C,28,TOT,32,395,,,,78%,22%,-2.7,-1.3,10,5,31,6,16,,41,3,11
Mikki Moore,mooremi01,2004,C,28,NJN,4,10,,,,,100%,-33.1,-36.1,0,0,0,0,0,,0,0,1
Mikki Moore,mooremi01,2004,PF,28,UTA,28,385,,,,80%,20%,-1.9,-0.4,10,5,31,6,16,,41,3,10
Alonzo Mourning,mournal01,2004,C,33,NJN,12,215,,,,28%,72%,-5.3,-8.6,0,3,12,6,12,,17,4,8
Troy Murphy,murphtr01,2004,PF,23,GSW,28,610,,,,47%,53%,-3.4,-3.2,13,11,33,4,33,,41,6,18
Lamond Murray,murrala01,2004,SF,30,TOR,33,518,,,84%,16%,,-8.2,-5.6,14,10,24,10,12,,60,3,7
Ronald Murray,murraro01,2004,PG,24,SEA,82,2021,67%,33%,,,,-3.7,-6.5,66,62,60,14,98,,472,13,70
Tracy Murray,murratr01,2004,SF,32,POR,7,35,,41%,59%,,,-13.2,-11.7,2,0,1,0,0,,2,0,1
Dikembe Mutombo,mutomdi01,2004,C,37,NYK,65,1494,,,,,100%,-1.8,-0.3,7,12,78,5,52,,55,11,24
Mamadou N'Diaye,ndiayma02,2004,C,28,TOT,28,366,,,,11%,89%,-3.6,0.9,4,7,27,3,23,,0,3,12
Mamadou N'Diaye,ndiayma02,2004,C,28,DAL,3,7,,,,,100%,54.5,49.8,1,0,1,0,0,,0,0,0
Mamadou N'Diaye,ndiayma02,2004,C,28,ATL,25,359,,,,11%,89%,-4.8,0.0,3,7,26,3,23,,0,3,12
Bostjan Nachbar,nachbbo01,2004,SF,23,HOU,45,516,,1%,94%,6%,,3.7,2.0,10,8,27,2,12,,73,1,8
Lee Nailon,nailole01,2004,PF-SF,28,TOT,57,780,,,44%,52%,5%,-13.3,-10.1,17,13,43,8,28,,81,8,16
Lee Nailon,nailole01,2004,PF,28,ATL,27,300,,,1%,88%,11%,-16.6,-12.9,4,9,20,5,8,,37,1,12
Lee Nailon,nailole01,2004,SF,28,ORL,8,83,,,29%,69%,2%,1.7,9.7,0,0,4,0,3,,10,1,1
Lee Nailon,nailole01,2004,SF,28,CLE,22,397,,,80%,20%,,-14.0,-12.1,13,4,19,3,17,,34,6,3
Eduardo Najera,najered01,2004,SF,27,DAL,58,720,,,29%,56%,15%,4.6,-0.2,14,5,39,6,23,,54,4,16
Steve Nash,nashst01,2004,PG,29,DAL,78,2612,98%,2%,,,,4.6,-0.7,145,40,53,15,59,,1532,12,27
Rasho Nesterovic,nestera01,2004,C,27,SAS,82,2353,,,,,100%,6.7,-3.4,42,24,152,15,50,,250,11,41
Ira Newble,newblir01,2004,SF,29,CLE,64,1245,,26%,71%,3%,,-5.4,-3.5,37,11,57,3,24,,153,6,13
Moochie Norris,norrimo01,2004,PG,30,TOT,66,847,99%,2%,,,,-1.2,-1.4,32,22,23,4,27,,269,4,12
Moochie Norris,norrimo01,2004,PG,30,HOU,30,401,97%,3%,,,,-2.2,-4.6,14,12,8,2,11,,113,2,6
Moochie Norris,norrimo01,2004,PG,30,NYK,36,446,100%,,,,,-0.2,1.5,18,10,15,2,16,,156,2,6
Dirk Nowitzki,nowitdi01,2004,C,25,DAL,77,2915,,,,16%,84%,6.8,7.5,79,30,152,16,176,,456,33,34
Jermaine O'Neal,onealje01,2004,PF,25,IND,78,2788,,,,64%,36%,8.7,6.8,46,59,134,47,185,,372,30,162
Shaquille O'Neal,onealsh01,2004,C,31,LAL,67,2464,,,,,100%,8.3,11.5,68,29,120,38,282,,431,87,28
Charles Oakley,oaklech01,2004,PF,40,HOU,7,25,,,,37%,63%,3.2,1.3,1,0,4,0,0,,4,0,1
Lamar Odom,odomla01,2004,PF,24,MIA,80,3003,,,6%,71%,22%,0.8,0.8,113,60,118,45,193,,739,49,89
Mehmet Okur,okurme01,2004,PF,24,DET,71,1580,,,,79%,21%,8.5,3.3,27,48,70,13,97,,156,17,37
Kevin Ollie,ollieke01,2004,PG,31,CLE,82,1401,84%,16%,,,,-0.5,3.9,41,22,32,14,53,,505,9,22
Michael Olowokandi,olowomi01,2004,C,28,MIN,43,925,,,,,100%,9.7,4.6,11,11,66,13,23,,56,3,21
Greg Ostertag,ostergr01,2004,C,30,UTA,78,2153,,,,,100%,0.4,4.1,51,28,164,8,86,,252,17,61
Bo Outlaw,outlabo01,2004,PF,32,MEM,82,1606,,,1%,98%,1%,6.3,5.8,31,23,72,7,49,,200,12,30
Travis Outlaw,outlatr01,2004,PF,19,POR,8,19,,,89%,12%,,-61.1,-59.8,1,0,0,0,1,,2,0,1
Doug Overton,overtdo01,2004,PG,34,TOT,61,1033,100%,,,,,-4.7,0.5,41,12,37,4,6,,299,1,5
Doug Overton,overtdo01,2004,PG,34,NJN,6,22,100%,,,,,-35.7,-38.7,1,1,2,0,1,,8,0,0
Doug Overton,overtdo01,2004,PG,34,LAC,55,1011,100%,,,,,-4.0,1.4,40,11,35,4,5,,291,1,5
Zaza Pachulia,pachuza01,2004,C,19,ORL,59,664,,,,,100%,-4.8,3.7,11,17,36,3,35,,28,8,25
Robert Pack,packro01,2004,PG,34,NJN,26,220,100%,,,,,-16.6,-20.5,14,1,9,1,2,,56,1,6
Scott Padgett,padgesc01,2004,PF,27,HOU,58,547,,,2%,81%,17%,7.3,6.2,11,6,36,5,12,,55,4,11
Milt Palacio,palacmi01,2004,PG,25,TOR,59,1211,100%,1%,,,,-7.3,-5.6,42,25,35,11,35,,423,8,31
Jannero Pargo,pargoja01,2004,PG,24,TOT,31,479,100%,,,,,-6.8,-1.7,31,12,17,1,9,,155,4,7
Jannero Pargo,pargoja01,2004,PG,24,LAL,13,63,100%,,,,,-15.0,-19.2,5,6,2,0,0,,25,0,0
Jannero Pargo,pargoja01,2004,PG,24,TOR,5,71,100%,,,,,-10.7,-7.5,4,0,2,0,0,,26,0,1
Jannero Pargo,pargoja01,2004,PG,24,CHI,13,345,100%,,,,,-4.5,2.7,22,6,13,1,9,,104,4,6
Tony Parker,parketo01,2004,PG,21,SAS,75,2577,100%,,,,,8.3,0.6,91,54,57,15,89,,927,15,45
Cherokee Parks,parksch02,2004,C,31,GSW,12,64,,,,5%,95%,-17.5,-17.1,1,1,2,0,2,,2,0,1
Ruben Patterson,patteru01,2004,SF,28,POR,73,1651,,21%,77%,2%,,-1.1,0.8,37,42,45,17,91,,311,19,40
Sasha Pavlovic,pavloal01,2004,SF,20,UTA,79,1144,,10%,77%,13%,,-3.4,-2.6,25,17,61,16,40,,123,8,37
Gary Payton,paytoga01,2004,PG,35,LAL,82,2825,100%,,,,,5.5,5.5,66,56,70,18,72,,974,11,65
Anthony Peeler,peelean01,2004,SG,34,SAC,75,1391,20%,75%,6%,,,5.7,0.3,51,18,37,3,24,,269,4,22
Desmond Penigar,penigde01,2004,PF,22,ORL,10,89,,,93%,7%,,7.3,15.5,2,2,6,1,2,,6,0,4
Kirk Penney,penneki01,2004,SG,23,MIA,2,18,,100%,,,,-7.2,-7.8,2,1,0,0,0,,2,0,0
Kendrick Perkins,perkike01,2004,C,19,BOS,10,35,,,,11%,89%,22.9,24.5,2,2,1,0,4,,8,1,1
Wesley Person,persowe01,2004,SG,32,TOT,58,1037,8%,81%,11%,,,-8.5,-8.4,24,6,11,5,10,,143,0,6
Wesley Person,persowe01,2004,SG,32,MEM,16,284,7%,94%,,,,-8.2,-11.9,8,3,2,3,3,,51,0,1
Wesley Person,persowe01,2004,SG,32,POR,33,621,10%,79%,10%,,,-5.3,-4.4,13,3,7,1,6,,80,0,4
Wesley Person,persowe01,2004,SG,32,ATL,9,132,,66%,34%,,,-23.9,-19.8,3,0,2,1,1,,12,0,1
