Player,PlayerID,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Joe Kleine,kleinjo01,1996,C,34,PHO,56,663,6.8,.456,.041,.148,6.4,16.5,11.5,9.7,1.0,0.7,17.1,14.6,,-0.3,0.4,0.1,.007,,-5.4,-0.8,-6.1,-0.7
Jon Koncak,koncajo01,1996,C,32,ORL,67,1288,7.1,.507,.051,.326,5.8,18.5,12.3,5.3,1.1,2.5,17.0,8.5,,0.3,1.6,2.0,.073,,-4.8,1.2,-3.6,-0.5
Toni Kukoc,kukocto01,1996,SF,27,CHI,81,2103,20.4,.589,.274,.339,6.4,11.5,8.9,21.0,1.6,1.0,11.2,21.4,,6.9,3.2,10.1,.231,,4.6,0.9,5.4,4.0
Christian Laettner,laettch01,1996,C,26,TOT,74,2495,17.7,.563,.043,.437,8.6,17.2,12.8,13.7,1.5,2.2,14.7,22.6,,3.9,2.4,6.2,.120,,0.7,-0.1,0.6,1.6
Christian Laettner,laettch01,1996,C,26,MIN,44,1518,18.0,.566,.053,.457,7.7,16.1,11.9,15.0,1.4,2.2,13.8,23.7,,2.5,1.2,3.7,.116,,1.5,-0.3,1.2,1.2
Christian Laettner,laettch01,1996,C,26,ATL,30,977,17.2,.556,.025,.400,10.0,18.9,14.3,11.7,1.7,2.2,16.4,21.0,,1.4,1.2,2.5,.125,,-0.6,0.2,-0.3,0.4
Andrew Lang,langan01,1996,C,29,TOT,71,2365,11.9,.484,.006,.197,7.5,15.6,11.4,4.6,0.9,4.1,12.6,18.6,,0.1,2.3,2.3,.047,,-2.9,-0.4,-3.4,-0.8
Andrew Lang,langan01,1996,C,29,ATL,51,1815,12.4,.490,.005,.191,6.9,15.1,10.9,5.7,1.0,3.6,12.3,18.9,,0.4,1.8,2.2,.058,,-2.5,-0.4,-2.9,-0.4
Andrew Lang,langan01,1996,C,29,MIN,20,550,10.1,.466,.012,.222,9.1,17.2,13.2,0.9,0.7,5.7,13.8,17.5,,-0.4,0.5,0.2,.013,,-4.4,-0.5,-4.9,-0.4
Antonio Lang,langan02,1996,SF,23,CLE,41,367,11.5,.594,.026,.610,6.1,13.3,9.6,5.6,2.2,2.9,19.7,16.7,,0.2,0.5,0.7,.090,,-4.8,1.3,-3.5,-0.1
Eric Leckner,leckner01,1996,C,29,DET,18,155,8.8,.634,.000,.448,6.5,19.5,13.3,1.1,0.7,2.0,24.1,14.1,,0.0,0.2,0.2,.075,,-5.3,0.1,-5.2,-0.1
Tim Legler,legleti01,1996,SG,29,WSB,77,1775,15.9,.688,.533,.333,2.0,7.2,4.6,11.3,1.3,0.5,7.9,14.4,,5.7,1.1,6.8,.184,,3.0,0.1,3.2,2.3
Voshon Lenard,lenarvo01,1996,SG,22,MIA,30,323,15.9,.550,.716,.305,4.4,14.1,9.4,16.9,1.0,0.2,12.6,25.7,,0.5,0.4,0.9,.135,,3.2,-0.7,2.5,0.4
Cedric Lewis,lewisce01,1996,C,26,WSB,3,4,62.7,.667,.000,.000,60.0,0.0,29.4,0.0,12.8,0.0,0.0,33.5,,0.0,0.0,0.1,.613,,23.7,1.9,25.6,0.0
Martin Lewis,lewisma01,1996,SF,20,TOR,16,189,11.2,.528,.117,.417,9.4,8.9,9.1,2.5,2.2,1.2,16.5,19.8,,0.0,0.1,0.0,.011,,-3.3,-2.8,-6.1,-0.2
Alton Lister,listeal01,1996,C,37,TOT,64,735,9.6,.537,.000,.610,10.1,33.6,21.5,3.6,0.4,4.0,26.5,10.7,,-0.1,1.0,0.9,.060,,-5.0,0.8,-4.2,-0.4
Alton Lister,listeal01,1996,C,37,MIL,7,88,7.4,.506,.000,.222,9.6,31.2,20.2,6.3,0.0,2.6,28.8,7.2,,0.0,0.1,0.1,.049,,-5.8,0.9,-4.9,-0.1
Alton Lister,listeal01,1996,C,37,BOS,57,647,9.9,.539,.000,.646,10.1,33.9,21.7,3.2,0.5,4.2,26.3,11.1,,-0.1,0.9,0.8,.061,,-4.9,0.8,-4.1,-0.3
Brad Lohaus,lohaubr01,1996,PF,31,TOT,55,598,10.6,.556,.697,.029,1.4,10.6,6.1,11.2,0.9,2.1,10.1,15.1,,0.5,0.7,1.3,.101,,-0.1,1.0,0.9,0.4
Brad Lohaus,lohaubr01,1996,PF,31,SAS,32,273,11.0,.550,.677,.031,2.1,11.0,6.7,9.5,0.4,1.8,8.5,17.5,,0.3,0.3,0.5,.096,,0.0,0.2,0.2,0.2
Brad Lohaus,lohaubr01,1996,PF,31,NYK,23,325,10.2,.563,.722,.025,0.8,10.3,5.6,12.6,1.3,2.4,12.1,13.0,,0.3,0.4,0.7,.104,,-0.2,1.6,1.5,0.3
Grant Long,longgr01,1996,PF,29,ATL,82,3008,16.2,.546,.103,.402,9.4,22.1,15.5,9.7,1.9,0.9,13.7,17.1,,4.7,3.8,8.4,.134,,0.6,0.2,0.7,2.1
Luc Longley,longllu01,1996,C,27,CHI,62,1641,11.9,.515,.000,.205,7.4,15.2,11.3,10.6,0.7,3.9,17.2,17.8,,0.7,2.8,3.5,.101,,-2.9,1.3,-1.6,0.2
George Lynch,lynchge01,1996,SF,25,LAL,76,1012,11.4,.474,.048,.294,9.6,14.3,12.0,7.2,2.4,0.7,11.5,15.4,,0.4,1.3,1.7,.080,,-2.2,0.1,-2.1,0.0
Sam Mack,macksa01,1996,SF,25,HOU,31,868,13.1,.545,.470,.160,2.4,10.2,6.4,14.3,1.3,0.7,8.4,17.4,,1.2,0.6,1.9,.103,,-0.4,-1.2,-1.6,0.1
Don MacLean,macledo01,1996,SF,26,DEN,56,1107,15.7,.493,.090,.362,6.5,15.0,10.7,14.7,1.0,0.3,9.7,28.3,,0.7,0.8,1.5,.064,,0.2,-1.5,-1.3,0.2
Mark Macon,maconma01,1996,PG,26,DET,23,287,9.5,.515,.224,.164,4.4,4.9,4.6,9.2,2.9,0.0,11.1,13.4,,0.2,0.4,0.5,.092,,-3.0,2.2,-0.9,0.1
Rick Mahorn,mahorri01,1996,C,37,NJN,50,450,7.5,.421,.008,.385,7.4,19.8,13.4,5.7,1.6,2.2,17.4,16.8,,-0.5,0.6,0.1,.011,,-6.1,0.5,-5.6,-0.4
Dan Majerle,majerda01,1996,SF,30,CLE,82,2367,15.1,.530,.553,.226,3.9,13.4,8.6,15.9,2.0,1.3,10.2,19.5,,3.0,2.6,5.5,.112,,1.7,0.2,1.9,2.3
Jeff Malone,malonje01,1996,SG,34,TOT,32,510,8.8,.449,.083,.166,1.8,7.4,4.5,9.0,1.6,0.0,9.6,20.1,,-0.3,0.1,-0.2,-0.022,,-4.2,-1.3,-5.5,-0.4
Jeff Malone,malonje01,1996,SG,34,PHI,25,407,9.0,.452,.100,.163,2.2,7.0,4.5,8.4,1.7,0.0,10.0,20.9,,-0.3,0.0,-0.3,-0.036,,-3.9,-2.0,-5.9,-0.4
Jeff Malone,malonje01,1996,SG,34,MIA,7,103,8.0,.435,.000,.182,0.0,8.8,4.5,11.2,1.5,0.0,7.8,17.0,,0.0,0.1,0.1,.034,,-5.1,1.5,-3.6,0.0
Karl Malone,malonka01,1996,PF,32,UTA,82,3113,26.0,.575,.026,.466,7.1,24.2,15.8,20.6,2.4,1.5,9.8,29.8,,9.9,5.3,15.1,.233,,5.6,1.4,7.0,7.1
Danny Manning,mannida01,1996,PF,29,PHO,33,816,14.7,.506,.036,.281,4.3,15.8,10.1,13.9,2.4,2.2,15.0,28.0,,-0.5,0.9,0.4,.026,,-2.8,0.1,-2.6,-0.1
Rich Manning,manniri01,1996,PF,25,VAN,29,311,7.6,.449,.009,.124,5.8,15.2,10.4,4.2,0.5,1.5,12.5,20.0,,-0.4,0.2,-0.2,-0.035,,-6.0,-2.0,-8.0,-0.5
Sarunas Marciulionis,marcisa01,1996,SG,31,SAC,53,1039,16.7,.599,.404,.514,2.2,6.4,4.3,19.5,2.6,0.3,16.8,24.2,,1.9,0.7,2.6,.120,,1.6,-0.3,1.3,0.9
Donny Marshall,marshdo02,1996,SF,23,CLE,34,208,10.5,.462,.441,.515,5.7,11.1,8.3,5.8,2.2,0.9,7.7,22.0,,0.0,0.2,0.2,.051,,-3.9,-1.3,-5.2,-0.2
Donyell Marshall,marshdo01,1996,SF,22,GSW,62,934,12.7,.488,.299,.264,7.9,18.4,13.1,8.2,1.2,2.4,12.0,18.6,,0.5,0.8,1.3,.065,,-0.9,-0.8,-1.7,0.1
Cuonzo Martin,marticu01,1996,SG,24,VAN,4,19,20.6,.765,.600,.400,6.0,6.4,6.2,19.5,2.8,0.0,14.5,16.5,,0.1,0.0,0.1,.170,,7.3,1.8,9.2,0.1
Darrick Martin,martida01,1996,PG,24,TOT,59,1149,11.7,.500,.191,.331,1.6,6.9,4.2,31.1,2.4,0.2,20.5,20.3,,-0.2,0.7,0.5,.023,,-2.3,-0.9,-3.1,-0.3
Darrick Martin,martida01,1996,PG,24,VAN,24,402,14.3,.532,.168,.351,3.7,7.6,5.5,27.6,3.5,0.2,19.7,21.4,,0.1,0.4,0.5,.059,,-1.9,0.6,-1.4,0.1
Darrick Martin,martida01,1996,PG,24,MIN,35,747,10.3,.482,.203,.320,0.5,6.6,3.5,32.9,1.8,0.2,21.0,19.8,,-0.2,0.3,0.1,.003,,-2.4,-1.6,-4.1,-0.4
Jamal Mashburn,mashbja01,1996,SF,23,DAL,18,669,14.4,.478,.266,.347,5.3,10.3,7.6,13.2,1.1,0.3,11.1,30.9,,0.0,0.2,0.2,.014,,1.0,-2.5,-1.5,0.1
Anthony Mason,masonan01,1996,SF,29,NYK,82,3457,15.8,.610,.000,.519,7.8,18.1,13.1,16.7,1.1,0.8,17.7,16.1,,6.3,5.0,11.3,.157,,1.0,0.9,1.9,3.4
Tony Massenburg,masseto01,1996,PF,28,TOT,54,1463,13.0,.538,.007,.363,10.0,18.3,14.1,3.4,1.0,1.0,12.7,17.4,,1.2,0.6,1.7,.057,,-1.9,-2.1,-4.0,-0.7
Tony Massenburg,masseto01,1996,PF,28,TOR,24,659,12.9,.541,.000,.332,9.4,20.7,15.0,4.4,1.0,1.0,13.5,17.4,,0.5,0.3,0.8,.057,,-1.9,-1.7,-3.6,-0.3
Tony Massenburg,masseto01,1996,PF,28,PHI,30,804,13.1,.535,.013,.390,10.5,16.4,13.4,2.6,1.0,1.0,12.1,17.5,,0.7,0.2,0.9,.056,,-1.9,-2.4,-4.3,-0.5
Vernon Maxwell,maxweve01,1996,PG,30,PHI,75,2467,13.9,.508,.437,.316,1.8,9.1,5.4,24.7,2.0,0.4,15.2,25.6,,0.4,0.5,0.9,.018,,0.0,-1.7,-1.7,0.2
Lee Mayberry,maybele01,1996,PG,25,MIL,82,1705,11.2,.536,.519,.187,1.5,5.1,3.2,26.1,2.0,0.5,18.4,13.0,,1.7,0.5,2.1,.060,,-0.4,-0.5,-0.9,0.5
Bob McCann,mccanbo01,1996,PF,31,WSB,62,653,9.1,.507,.013,.484,8.5,17.1,12.9,5.3,1.6,1.6,18.5,15.6,,-0.2,0.8,0.6,.044,,-4.7,0.2,-4.5,-0.4
George McCloud,mccloge01,1996,SF,28,DAL,79,2846,15.9,.543,.529,.175,3.9,10.6,7.0,12.5,2.0,0.9,10.7,22.6,,4.2,1.6,5.8,.098,,1.9,-0.6,1.4,2.4
Clint McDaniel,mcdancl01,1996,SG,23,SAC,12,71,15.6,.499,.261,.696,4.9,11.5,8.2,15.4,3.6,0.0,6.2,19.8,,0.1,0.1,0.2,.151,,-0.5,2.2,1.7,0.1
Antonio McDyess,mcdyean01,1996,PF,21,DEN,76,2280,15.6,.516,.005,.276,11.6,17.4,14.5,5.8,1.2,3.6,13.5,22.4,,0.9,2.7,3.6,.075,,-1.4,-0.5,-1.9,0.0
Jim McIlvaine,mcilvji01,1996,C,23,WSB,80,1195,9.7,.476,.000,.724,6.6,15.8,11.3,1.2,0.9,9.9,15.8,8.5,,-0.1,1.9,1.8,.074,,-3.8,3.2,-0.7,0.4
Derrick McKey,mckeyde01,1996,SF,29,IND,75,2440,14.2,.543,.096,.310,6.5,11.8,9.2,17.5,1.8,1.4,15.0,17.9,,3.1,2.6,5.7,.112,,0.7,1.2,1.9,2.4
Aaron McKie,mckieaa01,1996,SG,23,POR,81,2259,13.4,.534,.162,.276,4.4,10.9,7.7,14.6,2.1,0.7,14.3,18.3,,2.1,3.2,5.3,.113,,-1.3,1.7,0.4,1.4
Nate McMillan,mcmilna01,1996,PG,31,SEA,55,1261,12.9,.537,.508,.172,4.0,15.1,9.8,22.5,3.9,1.1,22.7,11.7,,1.0,2.7,3.7,.141,,-0.4,4.2,3.7,1.8
Loren Meyer,meyerlo01,1996,C,23,DAL,72,1266,9.4,.484,.033,.309,8.7,18.6,13.2,6.7,0.8,1.8,15.2,14.5,,0.2,0.8,1.1,.041,,-5.2,-0.7,-5.9,-1.3
Anthony Miller,millean01,1996,PF,24,LAL,27,123,7.8,.457,.057,.286,10.6,13.0,11.8,4.7,1.7,0.6,16.9,17.3,,-0.1,0.1,0.0,.014,,-5.2,-1.4,-6.6,-0.1
Oliver Miller,milleol01,1996,PF,25,TOR,76,2516,16.2,.550,.014,.278,8.3,18.3,13.3,14.2,2.2,4.3,18.5,19.2,,1.3,2.4,3.8,.072,,-0.9,0.9,0.0,1.2
Reggie Miller,millere01,1996,SG,30,IND,76,2621,20.1,.625,.385,.467,1.9,8.1,5.1,17.2,1.6,0.4,12.8,25.8,,8.3,2.0,10.3,.188,,5.1,-0.4,4.7,4.5
Chris Mills,millsch01,1996,SF,26,CLE,80,3060,15.2,.554,.216,.271,4.8,14.6,9.6,11.2,1.4,1.5,10.0,19.9,,4.7,3.1,7.8,.122,,0.1,-0.2,-0.1,1.5
Terry Mills,millste01,1996,PF,28,DET,82,1656,15.2,.517,.307,.233,8.2,17.2,12.9,11.0,1.4,1.0,11.6,24.3,,1.3,2.4,3.7,.106,,0.3,-0.3,0.0,0.8
Harold Miner,minerha01,1996,SG,24,CLE,19,136,7.6,.528,.192,.250,3.8,8.0,5.9,11.2,0.0,0.0,19.5,26.6,,-0.1,0.0,-0.1,-0.029,,-5.8,-3.3,-9.1,-0.2
Greg Minor,minorgr01,1996,SG,24,BOS,78,1761,14.0,.535,.042,.203,5.8,10.7,8.2,13.5,1.0,0.4,10.1,18.9,,2.3,0.7,3.0,.082,,-0.3,-1.3,-1.6,0.2
Sam Mitchell,mitchsa01,1996,SF,32,MIN,78,2145,13.0,.566,.029,.471,6.0,12.9,9.5,5.7,1.2,0.9,10.4,17.2,,3.1,1.1,4.3,.095,,-1.2,-1.0,-2.2,-0.1
Eric Mobley,mobleer01,1996,C,25,TOT,39,676,9.4,.533,.014,.630,9.1,15.5,12.2,5.6,1.1,2.7,22.1,15.3,,-0.4,0.6,0.2,.015,,-4.7,-0.4,-5.1,-0.5
Eric Mobley,mobleer01,1996,C,25,MIL,5,65,3.9,.342,.000,.571,5.6,17.3,11.3,0.0,0.8,1.2,10.2,6.9,,0.0,0.0,0.0,-0.010,,-4.8,-1.1,-6.0,-0.1
Eric Mobley,mobleer01,1996,C,25,VAN,34,611,10.0,.543,.015,.634,9.5,15.3,12.3,6.2,1.1,2.8,22.6,16.2,,-0.4,0.6,0.2,.017,,-4.7,-0.3,-5.0,-0.5
Eric Montross,montrer01,1996,C,24,BOS,61,1432,10.6,.546,.000,.384,9.1,18.7,13.8,4.6,0.7,1.4,17.0,14.7,,0.3,1.0,1.3,.044,,-2.9,-1.1,-4.0,-0.7
Tracy Moore,mooretr01,1996,SG,30,HOU,8,190,12.4,.539,.395,.250,6.1,7.0,6.6,5.1,0.5,0.0,8.7,21.9,,0.2,0.1,0.3,.076,,-0.6,-3.8,-4.4,-0.1
Chris Morris,morrich01,1996,SG,30,UTA,66,1424,15.8,.522,.325,.210,8.8,10.8,9.9,8.9,2.4,1.2,9.7,23.6,,1.7,1.7,3.3,.112,,1.3,-0.4,0.9,1.0
Lawrence Moten,motenla01,1996,SG,23,VAN,44,573,15.7,.520,.223,.304,7.1,5.3,6.2,17.4,2.7,1.1,13.6,25.8,,0.1,0.4,0.6,.047,,0.9,-0.3,0.6,0.4
Alonzo Mourning,mournal01,1996,C,25,MIA,70,2671,22.7,.584,.028,.662,9.7,21.7,15.9,11.4,1.4,5.5,15.9,28.1,,4.4,5.5,9.9,.178,,2.2,2.0,4.2,4.2
Chris Mullin,mullich01,1996,SF,32,GSW,55,1617,16.7,.602,.278,.297,3.1,8.3,5.7,19.8,2.4,1.4,16.7,19.7,,2.9,1.1,4.0,.117,,1.9,0.2,2.1,1.7
Todd Mundt,mundtto01,1996,C,25,TOT,33,151,7.0,.416,.000,.195,8.2,13.8,10.9,3.0,0.7,2.5,6.3,14.0,,0.0,0.1,0.1,.035,,-5.4,-1.5,-6.9,-0.2
Todd Mundt,mundtto01,1996,C,25,ATL,24,118,8.0,.436,.000,.250,9.6,15.7,12.5,2.6,0.5,2.6,7.8,14.7,,0.0,0.1,0.1,.049,,-4.9,-1.6,-6.5,-0.1
Todd Mundt,mundtto01,1996,C,25,BOS,9,33,3.7,.333,.000,.000,3.3,7.0,5.1,4.3,1.5,2.1,0.0,11.7,,0.0,0.0,0.0,-0.016,,-7.3,-1.2,-8.5,-0.1
Eric Murdock,murdoer01,1996,PG,27,TOT,73,1673,16.2,.498,.247,.244,1.8,10.4,5.9,35.1,4.3,0.4,16.9,21.3,,0.4,2.2,2.5,.073,,-0.7,1.9,1.2,1.3
Eric Murdock,murdoer01,1996,PG,27,MIL,9,193,10.4,.435,.348,.182,3.1,5.8,4.4,28.1,1.7,0.0,14.4,19.7,,0.0,0.0,0.0,.000,,-1.8,-1.1,-2.8,0.0
Eric Murdock,murdoer01,1996,PG,27,VAN,64,1480,16.9,.505,.234,.251,1.6,11.0,6.1,36.0,4.6,0.5,17.2,21.6,,0.4,2.1,2.5,.082,,-0.5,2.3,1.8,1.4
Gheorghe Muresan,muresgh01,1996,C,24,WSB,76,2242,21.0,.600,.001,.348,13.3,24.7,19.1,4.2,1.2,5.5,13.4,21.2,,4.3,3.8,8.0,.172,,0.9,0.8,1.7,2.1
Lamond Murray,murrala01,1996,SF,22,LAC,77,1816,11.1,.513,.202,.230,5.8,10.6,8.1,7.1,1.7,1.0,14.6,18.2,,0.3,0.9,1.2,.032,,-1.4,-1.0,-2.4,-0.2
Tracy Murray,murratr01,1996,SF,24,TOR,82,2458,16.8,.557,.328,.201,5.5,11.6,8.5,9.3,1.8,1.2,10.0,23.7,,4.0,0.9,4.9,.096,,2.0,-1.8,0.1,1.3
Dikembe Mutombo,mutomdi01,1996,C,29,DEN,74,2713,17.1,.562,.002,.622,10.6,26.6,18.6,6.1,0.7,8.8,17.1,14.4,,2.6,5.0,7.6,.134,,-0.7,2.8,2.1,2.8
Pete Myers,myerspe01,1996,SG,32,TOT,71,1092,8.4,.459,.235,.494,3.8,11.4,7.6,20.1,1.6,1.2,21.2,15.9,,-0.5,1.1,0.6,.026,,-3.4,0.5,-2.8,-0.2
Pete Myers,myerspe01,1996,SG,32,MIA,39,639,8.9,.476,.263,.475,3.9,9.3,6.7,23.8,1.2,1.3,22.5,17.7,,-0.3,0.7,0.5,.035,,-2.9,0.2,-2.7,-0.1
Pete Myers,myerspe01,1996,SG,32,CHH,32,453,7.8,.429,.184,.529,3.7,14.5,9.0,14.8,2.3,1.0,18.9,13.2,,-0.2,0.3,0.1,.013,,-4.1,1.0,-3.1,-0.1
Howard Nathan,nathaho01,1996,PG,24,ATL,5,15,11.3,.604,.111,.444,0.0,0.0,0.0,31.5,10.7,0.0,42.6,56.2,,-0.2,0.0,-0.1,-0.370,,-11.7,-0.5,-12.2,0.0
Johnny Newman,newmajo01,1996,SG,32,MIL,82,2690,11.5,.592,.250,.357,3.0,6.2,4.6,8.8,1.8,0.4,12.6,14.6,,3.7,0.7,4.4,.079,,-1.2,-0.1,-1.4,0.4
Ken Norman,normake01,1996,SF,31,ATL,34,770,13.4,.517,.308,.176,5.9,14.7,10.1,13.8,1.0,1.6,13.5,19.9,,0.5,0.6,1.1,.069,,0.0,-1.1,-1.0,0.2
Ed O'Bannon,obanned01,1996,SG,23,NJN,64,1253,9.2,.446,.140,.270,5.6,9.3,7.4,8.4,1.9,0.7,12.2,17.8,,-0.5,1.1,0.7,.026,,-3.4,0.0,-3.4,-0.4
Shaquille O'Neal,onealsh01,1996,C,23,ORL,54,1946,26.4,.570,.002,.495,11.1,24.2,17.8,15.9,0.9,4.4,11.0,32.8,,3.9,3.0,6.9,.171,,3.5,0.2,3.7,2.8
Dan O'Sullivan,osullda01,1996,C,27,TOR,5,139,8.4,.428,.029,.229,11.1,16.4,13.7,2.1,0.7,2.2,11.5,13.8,,0.0,0.0,0.0,.008,,-4.5,-3.6,-8.1,-0.2
Charles Oakley,oaklech01,1996,PF,32,NYK,53,1775,15.1,.559,.058,.469,11.1,19.3,15.3,12.1,1.7,0.6,16.1,16.9,,2.6,3.0,5.6,.150,,-0.1,1.0,0.9,1.3
Hakeem Olajuwon,olajuha01,1996,C,33,HOU,72,2797,25.5,.558,.009,.367,7.3,24.0,15.9,18.3,2.1,5.3,12.5,31.9,,4.5,5.2,9.7,.166,,2.8,2.0,4.9,4.9
Greg Ostertag,ostergr01,1996,C,22,UTA,57,661,13.2,.505,.000,.297,10.9,21.3,16.2,1.1,0.4,7.9,10.8,16.0,,0.4,1.1,1.4,.104,,-2.6,0.5,-2.1,0.0
Bo Outlaw,outlabo01,1996,PF,24,LAC,80,985,15.6,.556,.016,.871,10.4,14.0,12.2,7.4,2.3,6.9,14.9,13.7,,1.0,1.2,2.3,.111,,-0.8,2.4,1.6,0.9
Doug Overton,overtdo01,1996,PG,26,DEN,55,607,9.9,.450,.146,.309,1.5,10.5,6.0,27.0,1.1,0.6,16.5,17.8,,-0.1,0.4,0.2,.020,,-2.5,-0.8,-3.3,-0.2
Billy Owens,owensbi01,1996,SF,26,TOT,62,1982,14.2,.517,.027,.367,8.5,15.5,12.1,17.8,1.3,1.5,17.3,21.5,,0.7,2.5,3.2,.077,,-0.2,0.5,0.3,1.2
Billy Owens,owensbi01,1996,SF,26,MIA,40,1388,14.8,.536,.013,.374,8.1,15.7,12.0,17.2,1.1,1.2,17.0,21.7,,0.8,2.0,2.7,.095,,0.2,0.6,0.8,1.0
Billy Owens,owensbi01,1996,SF,26,SAC,22,594,12.8,.472,.060,.350,9.5,14.9,12.2,19.3,1.6,2.0,18.1,20.8,,-0.1,0.6,0.4,.035,,-1.0,0.1,-0.9,0.2
Robert Pack,packro01,1996,PG,26,WSB,31,1084,19.3,.534,.221,.410,3.2,11.0,7.2,35.3,2.9,0.1,17.9,26.3,,1.5,1.2,2.7,.121,,2.4,-0.4,2.0,1.1
Robert Parish,parisro01,1996,C,42,CHH,74,1086,13.0,.533,.000,.295,9.7,24.4,16.9,4.0,1.0,3.7,15.5,13.4,,0.7,1.0,1.7,.074,,-1.0,-0.1,-1.1,0.2
Cherokee Parks,parksch02,1996,C,23,DAL,64,869,10.9,.456,.105,.251,7.3,19.9,13.0,5.0,1.4,2.6,10.2,14.6,,0.1,0.8,0.9,.050,,-3.8,-0.2,-3.9,-0.4
Gary Payton,paytoga01,1996,PG,27,SEA,81,3162,19.6,.554,.234,.240,4.1,8.4,6.3,33.3,3.7,0.5,15.6,23.6,,5.9,5.6,11.5,.174,,2.8,1.8,4.6,5.2
Anthony Peeler,peelean01,1996,SG,26,LAL,73,1608,14.1,.555,.422,.143,3.3,6.5,5.0,11.3,1.9,0.4,8.0,19.4,,2.5,1.2,3.7,.110,,0.7,-0.6,0.1,0.9
Mike Peplowski,peplomi01,1996,C,25,TOT,7,17,9.8,.554,.000,.600,7.1,22.0,14.4,11.3,3.1,9.1,24.0,22.4,,0.0,0.0,0.0,.036,,-12.4,4.9,-7.4,0.0
Mike Peplowski,peplomi01,1996,C,25,WSB,2,5,-12.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.010,,-18.0,-0.3,-18.3,0.0
Mike Peplowski,peplomi01,1996,C,25,MIL,5,12,19.2,.554,.000,.600,10.0,31.2,20.4,16.1,4.4,12.8,24.0,31.7,,0.0,0.0,0.0,.048,,-10.0,7.1,-2.9,0.0
Will Perdue,perduwi01,1996,C,30,SAS,80,1396,13.7,.535,.003,.378,14.5,23.8,19.3,3.5,1.0,3.8,18.2,15.2,,0.7,2.7,3.4,.118,,-2.3,0.6,-1.7,0.1
Sam Perkins,perkisa01,1996,PF,34,SEA,82,2169,15.4,.537,.455,.302,5.8,13.8,10.0,8.9,2.0,1.8,8.3,20.3,,3.4,3.5,6.9,.153,,1.7,0.4,2.0,2.2
Elliot Perry,perryel01,1996,PG,26,PHO,81,1668,16.2,.549,.107,.353,2.4,7.0,4.7,33.3,2.7,0.2,18.7,20.8,,1.9,1.1,3.1,.088,,0.5,-0.6,-0.2,0.8
Tim Perry,perryti01,1996,PF,30,TOT,30,254,12.0,.515,.123,.138,9.0,12.1,10.5,5.3,0.8,3.9,12.7,13.7,,0.1,0.2,0.3,.062,,-0.8,-0.1,-1.0,0.1
Tim Perry,perryti01,1996,PF,30,PHI,8,87,9.1,.492,.056,.167,7.8,9.5,8.6,3.7,1.2,2.5,13.4,11.5,,0.0,0.0,0.0,.015,,-2.1,-0.9,-3.0,0.0
Tim Perry,perryti01,1996,PF,30,NJN,22,167,13.5,.524,.149,.128,9.7,13.5,11.5,6.1,0.6,4.6,12.4,14.8,,0.1,0.2,0.3,.087,,-0.2,0.3,0.1,0.1
Chuck Person,persoch01,1996,SF,31,SAS,80,2131,13.6,.581,.657,.148,4.1,16.9,10.8,7.2,1.2,0.9,10.8,17.8,,2.4,3.1,5.5,.125,,1.3,0.2,1.5,1.9
Wesley Person,persowe01,1996,SG,24,PHO,82,2609,12.6,.543,.357,.219,2.5,11.6,7.1,8.2,1.1,0.6,8.5,17.9,,2.9,1.2,4.0,.074,,0.1,-1.2,-1.2,0.6
Bobby Phills,phillbo01,1996,SG,26,CLE,72,2530,16.8,.564,.255,.291,3.2,10.7,6.9,19.7,2.4,0.9,11.9,21.1,,4.5,2.7,7.1,.136,,1.1,0.6,1.7,2.3
Eric Piatkowski,piatker01,1996,SG,25,LAC,65,784,12.2,.541,.471,.339,6.0,9.8,7.9,9.2,1.6,1.0,13.9,18.4,,0.8,0.4,1.2,.071,,-0.3,-0.9,-1.2,0.2
Ricky Pierce,piercri01,1996,SG,36,IND,76,1404,14.8,.542,.176,.347,3.7,8.3,6.0,12.7,2.2,0.3,12.0,25.3,,1.8,1.3,3.1,.107,,-0.7,0.1,-0.6,0.5
Ed Pinckney,pincked01,1996,PF,32,TOT,74,1710,14.3,.578,.009,.534,12.8,18.8,15.8,6.4,1.9,1.2,15.7,12.7,,2.6,1.1,3.7,.105,,-0.5,-0.6,-1.1,0.4
Ed Pinckney,pincked01,1996,PF,32,TOR,47,1031,14.6,.570,.013,.532,13.2,19.4,16.3,7.3,1.5,1.3,15.8,14.6,,1.6,0.6,2.2,.101,,-0.3,-1.0,-1.3,0.2
Ed Pinckney,pincked01,1996,PF,32,PHI,27,679,13.9,.594,.000,.539,12.3,17.8,15.0,5.2,2.5,1.2,15.4,9.8,,1.0,0.5,1.6,.110,,-0.8,-0.1,-0.9,0.2
Scottie Pippen,pippesc01,1996,SF,30,CHI,77,2825,21.0,.551,.330,.266,6.3,14.2,10.2,25.2,2.5,1.5,13.2,24.4,,7.0,5.3,12.3,.209,,4.6,1.7,6.3,5.9
