Player,PlayerID,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Johnny Moore,moorejo01,1988,PG,29,NJN,1,10,-9.8,.000,.000,.000,11.2,12.0,11.6,12.3,0.0,0.0,75.0,16.9,,-0.1,0.0,-0.1,-0.428,,-12.2,-10.5,-22.7,-0.1
Ron Moore,moorero01,1988,C,26,TOT,14,59,2.0,.369,.000,.276,3.9,11.5,7.6,2.4,4.1,0.0,11.0,25.5,,-0.2,0.1,-0.1,-0.074,,-11.5,-1.0,-12.5,-0.2
Ron Moore,moorero01,1988,C,26,DET,9,25,-1.0,.339,.000,.308,9.2,0.0,4.5,5.6,3.9,0.0,16.9,29.5,,-0.1,0.0,-0.1,-0.165,,-12.4,-1.0,-13.4,-0.1
Ron Moore,moorero01,1988,C,26,PHO,5,34,4.3,.394,.000,.250,0.0,20.0,9.9,0.0,4.2,0.0,5.3,22.5,,-0.1,0.0,0.0,-0.008,,-10.8,-1.1,-11.9,-0.1
Chris Mullin,mullich01,1988,SF,24,GSW,60,2033,19.8,.580,.105,.292,3.1,8.3,5.6,22.1,2.6,0.9,13.0,23.9,,4.1,1.0,5.1,.121,,3.3,-0.1,3.2,2.7
Jay Murphy,murphja01,1988,PF,25,WSB,9,46,6.6,.397,.000,.217,9.6,29.4,19.4,3.2,0.0,0.0,16.6,27.1,,-0.1,0.1,-0.1,-0.085,,-6.1,-3.9,-9.9,-0.1
Ronnie Murphy,murphro01,1988,SF,23,POR,18,89,2.9,.334,.082,.224,6.1,7.3,6.7,8.7,2.6,0.6,12.9,27.4,,-0.3,0.1,-0.2,-0.130,,-9.1,-2.5,-11.5,-0.2
Tod Murphy,murphto01,1988,PF,24,LAC,1,19,15.7,.906,.000,4.000,5.4,5.8,5.6,14.0,2.5,0.0,0.0,5.9,,0.1,0.0,0.1,.235,,0.6,1.1,1.7,0.0
Pete Myers,myerspe01,1988,SG,24,SAS,22,328,10.1,.499,.042,.411,3.6,8.7,6.1,18.2,2.4,1.0,22.7,17.5,,-0.2,0.1,-0.1,-0.009,,-2.8,-0.5,-3.2,-0.1
Larry Nance,nancela01,1988,PF,28,TOT,67,2383,20.3,.586,.007,.424,9.3,19.8,14.6,12.9,1.3,3.9,12.4,21.7,,5.1,2.9,8.0,.161,,2.4,1.1,3.5,3.3
Larry Nance,nancela01,1988,PF,28,PHO,40,1477,20.5,.581,.008,.404,9.0,21.1,15.0,12.3,1.4,3.8,12.7,22.9,,2.8,1.6,4.3,.141,,2.2,0.7,2.9,1.9
Larry Nance,nancela01,1988,PF,28,CLE,27,906,19.9,.597,.003,.464,9.9,17.6,13.8,14.0,1.0,4.1,11.8,19.6,,2.3,1.3,3.6,.192,,2.7,1.6,4.3,1.4
Calvin Natt,nattca01,1988,PF,31,DEN,27,533,14.4,.537,.005,.351,6.6,12.5,9.5,11.6,1.1,0.3,11.1,19.7,,0.6,0.5,1.1,.102,,0.2,-1.1,-0.9,0.2
Ed Nealy,nealyed01,1988,PF,27,SAS,68,837,9.2,.519,.018,.578,10.5,18.3,14.3,6.7,1.6,0.3,16.5,7.7,,0.7,0.5,1.2,.068,,-1.8,-0.6,-2.4,-0.1
Martin Nessley,nesslma01,1988,C,22,TOT,44,336,2.8,.401,.000,.346,7.1,19.4,13.0,6.4,1.1,2.0,27.7,10.0,,-0.5,0.4,-0.1,-0.014,,-9.4,1.2,-8.2,-0.5
Martin Nessley,nesslma01,1988,C,22,LAC,35,295,2.9,.390,.000,.286,7.0,19.8,13.2,7.3,1.1,2.1,27.6,10.5,,-0.5,0.4,-0.1,-0.016,,-9.5,1.4,-8.0,-0.4
Martin Nessley,nesslma01,1988,C,22,SAC,9,41,2.3,.525,.000,1.333,7.9,16.0,11.9,0.0,1.2,1.4,29.6,6.6,,0.0,0.0,0.0,-0.001,,-8.6,-0.5,-9.1,-0.1
Chuck Nevitt,nevitch01,1988,C,28,DET,17,63,6.6,.360,.000,.286,7.3,24.2,16.0,0.0,0.8,4.7,7.8,16.9,,-0.1,0.1,0.0,.018,,-7.0,-0.4,-7.4,-0.1
Johnny Newman,newmajo01,1988,SF,24,NYK,77,1589,12.1,.531,.150,.397,6.1,5.4,5.7,5.7,2.2,0.4,12.4,21.2,,1.6,1.5,3.1,.093,,-1.5,-0.4,-1.9,0.1
Kurt Nimphius,nimphku01,1988,C,29,SAS,72,919,10.9,.538,.004,.323,7.2,10.8,9.0,7.2,1.1,3.3,14.3,14.7,,0.6,0.4,1.0,.052,,-2.5,-0.4,-2.8,-0.2
Ken Norman,normake01,1988,SF,23,LAC,66,1435,11.2,.495,.020,.340,7.2,12.5,9.7,8.5,1.5,1.3,15.2,19.2,,-0.8,1.4,0.6,.021,,-2.6,-0.5,-3.1,-0.4
Mike O'Koren,okoremi01,1988,SF,29,NJN,4,52,13.7,.507,.063,.250,2.2,6.9,4.5,6.0,2.8,2.3,0.0,14.4,,0.0,0.1,0.1,.082,,0.9,2.2,3.1,0.1
Charles Oakley,oaklech01,1988,PF,24,CHI,82,2816,15.4,.543,.015,.463,13.4,30.0,21.7,12.0,1.2,0.6,20.5,17.9,,2.0,4.7,6.7,.114,,-0.5,-0.1,-0.6,1.0
Hakeem Olajuwon,olajuha01,1988,C,25,HOU,79,2825,23.4,.555,.003,.396,11.2,24.1,17.7,9.2,2.7,4.2,13.0,26.5,,4.4,6.3,10.7,.182,,2.2,2.2,4.4,4.6
Jawann Oldham,oldhaja01,1988,C,30,SAC,54,946,12.9,.515,.000,.348,9.4,25.7,17.5,4.7,0.6,6.5,17.7,14.9,,0.0,1.2,1.2,.062,,-3.3,1.4,-1.9,0.0
Louis Orr,orrlo01,1988,SF,29,NYK,29,180,2.7,.351,.020,.320,8.0,13.8,10.8,6.6,1.6,0.0,19.7,16.0,,-0.4,0.2,-0.2,-0.059,,-6.9,-0.6,-7.5,-0.3
Robert Parish,parisro01,1988,C,34,BOS,74,2312,17.2,.620,.001,.321,9.5,21.9,16.1,6.9,1.2,2.1,15.2,18.7,,3.8,2.6,6.4,.134,,1.1,-0.3,0.8,1.6
Jim Paxson,paxsoji02,1988,SG,30,TOT,45,801,11.7,.521,.070,.265,2.2,4.1,3.2,12.7,1.8,0.4,10.5,19.4,,0.7,0.5,1.2,.071,,-1.9,-1.0,-2.9,-0.2
Jim Paxson,paxsoji02,1988,SG,30,POR,17,263,8.6,.448,.075,.168,3.3,4.1,3.7,13.4,1.2,0.2,8.7,18.9,,0.0,0.2,0.2,.033,,-3.4,-1.1,-4.5,-0.2
Jim Paxson,paxsoji02,1988,SG,30,BOS,28,538,13.3,.560,.068,.319,1.6,4.1,3.0,12.4,2.1,0.4,11.4,19.6,,0.7,0.3,1.0,.090,,-1.2,-1.0,-2.1,0.0
John Paxson,paxsojo01,1988,PG,27,CHI,81,1888,12.3,.532,.163,.077,1.0,5.3,3.2,22.5,1.3,0.0,9.6,15.1,,2.7,1.5,4.2,.106,,-0.9,-0.5,-1.4,0.3
Sam Perkins,perkisa01,1988,PF,26,DAL,75,2499,15.0,.521,.034,.379,8.9,17.1,13.1,6.7,1.5,1.2,10.4,18.9,,3.7,3.0,6.7,.128,,-0.3,0.0,-0.3,1.1
Chuck Person,persoch01,1988,SF,23,IND,79,2807,13.9,.501,.141,.157,6.7,14.2,10.5,16.5,1.3,0.2,13.6,23.3,,0.6,2.8,3.3,.057,,0.3,-0.7,-0.4,1.1
Jim Petersen,peterji01,1988,PF,25,HOU,69,1793,11.8,.552,.012,.314,8.5,16.9,12.7,8.0,0.9,1.2,17.6,15.1,,1.1,2.3,3.4,.091,,-1.9,0.3,-1.6,0.2
Michael Phelps,phelpmi01,1988,SG,26,LAC,2,23,19.3,.514,.000,.571,0.0,9.6,4.6,19.3,10.3,0.0,18.6,19.0,,0.0,0.1,0.1,.126,,-1.6,7.7,6.1,0.0
Ricky Pierce,piercri01,1988,SG,28,MIL,37,965,16.6,.561,.029,.251,3.5,6.2,4.8,12.7,1.1,0.4,9.6,26.0,,1.6,0.6,2.2,.107,,1.0,-1.4,-0.4,0.4
Ed Pinckney,pincked01,1988,PF,24,SAC,79,1177,14.3,.583,.006,.519,8.6,12.6,10.6,7.8,1.6,1.5,15.5,17.1,,1.6,0.7,2.3,.092,,-0.4,-0.4,-0.8,0.4
Scottie Pippen,pippesc01,1988,SF,22,CHI,79,1650,12.9,.489,.041,.305,8.1,12.6,10.4,14.5,2.8,1.9,17.0,20.0,,-0.4,2.6,2.3,.066,,-1.9,1.3,-0.6,0.6
Olden Polynice,polynol01,1988,C,23,SEA,82,1080,9.8,.521,.008,.622,12.4,22.2,17.2,3.9,1.4,1.5,20.0,15.0,,0.2,1.4,1.6,.069,,-4.0,-0.7,-4.7,-0.7
Terry Porter,portete01,1988,PG,24,POR,82,2991,18.1,.592,.078,.364,2.3,11.3,6.8,35.9,2.3,0.3,19.1,16.8,,6.5,3.3,9.8,.157,,2.6,0.6,3.2,4.0
Paul Pressey,presspa01,1988,SG,29,MIL,75,2484,17.0,.572,.056,.509,5.9,11.1,8.5,29.6,2.2,0.8,18.7,17.9,,4.3,2.7,7.1,.136,,1.8,1.3,3.0,3.2
Harold Pressley,pressha01,1988,SF,24,SAC,80,2029,12.7,.510,.157,.185,7.4,12.4,9.9,12.7,2.0,1.5,15.1,17.8,,0.9,1.3,2.2,.052,,-0.8,-0.1,-0.8,0.6
Mark Price,pricema01,1988,PG,23,CLE,80,2626,17.6,.589,.152,.259,2.5,5.5,4.0,28.1,1.9,0.3,14.5,20.6,,5.6,2.2,7.8,.143,,2.9,-0.7,2.2,2.8
Kurt Rambis,rambiku01,1988,PF,29,LAL,70,845,15.0,.610,.000,.500,14.5,21.1,18.0,8.2,2.2,0.9,20.6,14.1,,1.3,1.3,2.6,.147,,-0.3,0.5,0.2,0.5
Blair Rasmussen,rasmubl01,1988,C,25,DEN,79,1779,16.0,.523,.000,.192,7.4,18.9,12.9,6.2,0.6,2.6,7.1,22.6,,2.1,2.2,4.2,.114,,-0.9,-1.0,-1.8,0.1
Robert Reid,reidro01,1988,SG,32,HOU,62,980,10.9,.512,.096,.177,4.1,9.2,6.7,9.6,1.3,0.3,9.7,17.4,,0.7,0.9,1.7,.083,,-2.3,-0.2,-2.5,-0.1
Richard Rellford,rellfri01,1988,SF,23,SAS,4,42,11.6,.694,.000,1.000,5.1,13.0,9.0,2.9,0.0,3.9,25.8,14.6,,0.0,0.0,0.0,.048,,-1.6,-0.2,-1.8,0.0
Jerry Reynolds,reynoje01,1988,SF,25,MIL,62,1161,13.6,.512,.017,.368,6.8,8.7,7.8,13.0,3.1,1.6,17.6,21.4,,-0.2,1.5,1.3,.055,,-1.0,1.3,0.3,0.7
Doc Rivers,riverdo01,1988,PG,26,ATL,80,2502,20.4,.527,.037,.473,3.7,12.7,8.1,42.1,2.8,1.0,16.3,21.6,,5.1,3.2,8.3,.159,,3.4,1.6,4.9,4.4
Fred Roberts,roberfr01,1988,PF,27,BOS,74,1032,12.6,.559,.018,.500,7.4,11.0,9.3,10.4,0.8,0.8,14.4,19.6,,1.3,0.6,1.9,.087,,-0.9,-1.5,-2.3,-0.1
Alvin Robertson,roberal01,1988,SG,25,SAS,82,2978,18.9,.513,.067,.259,5.9,12.2,9.0,26.1,3.8,1.3,13.8,24.1,,3.1,2.8,5.8,.094,,1.7,1.2,2.9,3.7
Cliff Robinson,robincl01,1988,SF,27,PHI,62,2110,15.7,.503,.009,.281,6.4,16.0,11.1,10.7,1.9,1.1,12.1,26.7,,0.7,1.8,2.6,.059,,-0.6,-1.0,-1.7,0.2
Dennis Rodman,rodmade01,1988,SF,26,DET,82,2147,17.4,.571,.024,.401,16.9,20.2,18.6,7.4,1.7,1.2,15.8,19.2,,3.2,3.6,6.8,.153,,1.2,0.4,1.6,2.0
Johnny Rogers,rogerjo01,1988,PF,24,CLE,24,168,7.5,.465,.033,.213,5.8,13.0,9.5,2.6,1.2,1.1,13.0,19.5,,-0.1,0.2,0.0,.008,,-4.9,-1.5,-6.4,-0.2
Tree Rollins,rollitr01,1988,C,32,ATL,76,1765,10.6,.569,.000,.308,8.9,20.1,14.5,1.4,0.9,4.6,14.7,8.3,,1.6,2.5,4.1,.112,,-2.0,1.5,-0.5,0.7
Scott Roth,rothsc01,1988,SF,24,UTA,26,201,10.1,.482,.149,.405,3.9,10.8,7.5,10.8,2.8,0.0,11.2,20.0,,0.0,0.3,0.3,.078,,-4.8,1.0,-3.8,-0.1
Brian Rowsom,rowsobr01,1988,PF,22,IND,4,16,8.2,.347,.000,1.000,6.9,27.2,17.1,7.2,3.1,0.0,10.4,25.4,,0.0,0.0,0.0,-0.008,,-7.8,-0.6,-8.4,0.0
Walker Russell,russewa01,1988,PG,27,DET,1,1,-1.8,.000,1.000,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,41.6,,0.0,0.0,0.0,-0.540,,-10.4,-15.4,-25.8,0.0
John Salley,sallejo01,1988,C,23,DET,82,2003,14.2,.614,.000,.572,9.5,12.9,11.2,7.6,1.3,4.0,17.4,14.3,,3.0,3.1,6.2,.148,,-0.3,2.5,2.2,2.1
Ralph Sampson,sampsra01,1988,C-PF,27,TOT,48,1663,13.4,.487,.016,.287,9.0,21.4,15.1,10.6,1.2,3.0,18.2,22.8,,-1.3,1.9,0.6,.018,,-2.2,0.1,-2.2,-0.1
Ralph Sampson,sampsra01,1988,PF,27,HOU,19,705,12.6,.491,.022,.314,8.6,16.8,12.7,7.4,1.1,2.6,16.7,21.1,,-0.3,1.0,0.7,.048,,-2.0,0.2,-1.8,0.0
Ralph Sampson,sampsra01,1988,C,27,GSW,29,958,14.0,.485,.012,.270,9.3,24.8,16.8,12.9,1.2,3.4,19.2,24.0,,-1.0,0.9,-0.1,-0.004,,-2.4,0.0,-2.4,-0.1
Mike Sanders,sandemi01,1988,SF,27,TOT,59,883,11.1,.542,.003,.251,4.9,9.2,7.1,9.1,1.7,0.6,12.9,18.2,,0.6,0.6,1.2,.066,,-2.5,-0.2,-2.7,-0.1
Mike Sanders,sandemi01,1988,SF,27,PHO,35,466,11.2,.522,.006,.310,6.7,8.3,7.5,8.9,1.8,0.5,12.2,19.4,,0.3,0.2,0.5,.051,,-2.3,-0.6,-2.9,-0.1
Mike Sanders,sandemi01,1988,SF,27,CLE,24,417,10.9,.570,.000,.174,2.9,10.2,6.6,9.3,1.5,0.7,13.9,16.9,,0.3,0.4,0.7,.083,,-2.7,0.3,-2.4,0.0
Danny Schayes,schayda01,1988,PF,28,DEN,81,2166,18.4,.640,.003,.729,9.3,23.3,16.1,6.2,1.3,2.4,14.9,18.7,,5.4,3.3,8.8,.195,,0.4,0.5,0.9,1.6
Russ Schoene,schoeru01,1988,PF,27,SEA,81,973,13.5,.502,.128,.139,8.8,14.2,11.4,8.0,1.9,0.8,10.6,22.2,,0.7,1.0,1.8,.087,,-1.3,-1.0,-2.3,-0.1
Detlef Schrempf,schrede01,1988,SF,25,DAL,82,1587,14.2,.532,.059,.494,7.1,11.9,9.6,14.1,1.3,1.2,14.1,19.9,,2.1,1.5,3.6,.110,,-0.3,0.0,-0.3,0.7
Byron Scott,scottby01,1988,SG,26,LAL,81,3048,19.2,.590,.133,.235,3.0,9.1,6.2,16.4,2.5,0.5,9.8,22.6,,7.4,3.3,10.7,.168,,2.5,0.9,3.4,4.2
Carey Scurry,scurrca01,1988,SF,25,TOT,33,455,12.9,.518,.068,.331,7.4,12.3,9.9,14.4,5.1,2.9,24.1,16.0,,-0.2,1.1,0.9,.095,,-2.7,5.5,2.8,0.6
Carey Scurry,scurrca01,1988,SF,25,UTA,29,447,12.8,.518,.069,.336,7.3,12.0,9.7,14.4,5.0,2.8,23.5,15.9,,-0.2,1.1,0.9,.097,,-2.6,5.4,2.7,0.5
Carey Scurry,scurrca01,1988,SF,25,NYK,4,8,14.8,.500,.000,.000,13.9,29.6,21.5,17.3,12.1,7.8,50.0,20.3,,0.0,0.0,0.0,.009,,-7.1,13.4,6.3,0.0
Brad Sellers,sellebr01,1988,SF,25,CHI,82,2212,10.7,.496,.010,.220,5.6,7.4,6.5,8.9,0.8,1.8,10.4,17.0,,1.3,2.0,3.3,.071,,-1.4,-0.6,-2.0,0.0
Purvis Short,shortpu01,1988,SG,30,HOU,81,1949,15.8,.531,.021,.243,3.8,8.0,5.9,13.0,1.4,0.4,9.8,24.9,,2.6,1.8,4.4,.108,,-0.2,-0.5,-0.6,0.7
Jerry Sichting,sichtje01,1988,PG,31,TOT,52,694,11.1,.585,.128,.134,1.5,4.3,3.0,17.1,1.5,0.0,10.8,12.1,,1.1,0.3,1.5,.103,,-0.6,-0.4,-1.1,0.2
Jerry Sichting,sichtje01,1988,PG,31,BOS,24,370,11.1,.561,.098,.146,1.7,4.8,3.4,20.5,1.9,0.0,13.8,11.7,,0.5,0.2,0.7,.091,,-0.6,0.1,-0.5,0.1
Jerry Sichting,sichtje01,1988,PG,31,POR,28,324,11.1,.606,.156,.122,1.3,3.7,2.5,13.1,1.0,0.0,7.8,12.5,,0.6,0.2,0.8,.116,,-0.6,-1.0,-1.7,0.0
Jack Sikma,sikmaja01,1988,C,32,MIL,82,2923,17.4,.558,.013,.329,7.5,19.8,13.7,14.1,1.6,1.6,11.5,19.7,,5.4,3.9,9.4,.154,,1.3,1.1,2.3,3.2
Scott Skiles,skilesc01,1988,PG,23,IND,51,760,9.5,.479,.096,.258,1.6,7.9,4.8,31.2,1.4,0.2,24.6,17.1,,-0.3,0.6,0.3,.016,,-2.9,-1.3,-4.2,-0.4
Derek Smith,smithde02,1988,SG,26,SAC,35,899,13.9,.535,.063,.310,4.2,8.3,6.2,14.5,1.1,1.1,10.4,20.7,,1.2,0.2,1.5,.078,,-0.4,-1.2,-1.6,0.1
Kenny Smith,smithke01,1988,PG,22,SAC,61,2170,13.3,.537,.056,.294,2.0,4.9,3.5,27.7,2.0,0.2,19.0,18.0,,1.6,0.6,2.2,.049,,-0.5,-1.3,-1.8,0.1
Larry Smith,smithla01,1988,PF,30,GSW,20,499,10.8,.471,.008,.220,17.2,23.6,20.3,6.6,1.1,1.3,21.1,13.9,,-0.1,0.4,0.3,.025,,-2.3,-1.8,-4.1,-0.3
Otis Smith,smithot01,1988,SG,24,TOT,72,1549,18.4,.551,.062,.346,8.7,8.9,8.8,15.0,2.8,1.6,12.3,22.6,,2.5,1.1,3.6,.111,,2.1,-0.2,1.9,1.5
Otis Smith,smithot01,1988,SG,24,DEN,15,191,11.1,.451,.000,.301,8.5,8.0,8.2,7.6,1.2,1.8,10.2,23.9,,-0.1,0.2,0.1,.022,,-2.9,-2.0,-4.9,-0.1
Otis Smith,smithot01,1988,SG,24,GSW,57,1358,19.4,.567,.072,.353,8.8,9.0,8.9,16.0,3.0,1.5,12.6,22.4,,2.6,0.9,3.5,.124,,2.8,0.1,2.9,1.7
Mike Smrek,smrekmi01,1988,C,25,LAL,48,421,7.7,.500,.000,.641,7.6,14.9,11.4,2.4,0.8,5.6,18.5,16.1,,-0.2,0.6,0.4,.047,,-7.3,1.3,-6.0,-0.4
Rory Sparrow,sparrro01,1988,PG,29,TOT,58,1044,8.3,.423,.044,.113,1.7,6.2,4.0,21.3,2.0,0.2,15.9,15.0,,-0.5,1.0,0.5,.024,,-3.8,-0.2,-4.0,-0.5
Rory Sparrow,sparrro01,1988,PG,29,NYK,3,52,-1.7,.263,.053,.000,2.1,2.3,2.2,12.8,3.7,0.0,24.0,19.5,,-0.3,0.1,-0.2,-0.179,,-8.8,0.5,-8.3,-0.1
Rory Sparrow,sparrro01,1988,PG,29,CHI,55,992,8.9,.433,.044,.120,1.6,6.4,4.0,21.7,1.9,0.2,15.3,14.7,,-0.3,1.0,0.7,.035,,-3.5,-0.2,-3.8,-0.4
Steve Stipanovich,stipast01,1988,C,27,IND,80,2692,15.0,.558,.018,.379,6.4,20.4,13.5,9.5,1.6,1.5,13.9,17.6,,3.0,3.8,6.9,.123,,-0.3,1.3,1.0,2.1
John Stockton,stockjo01,1988,PG,25,UTA,82,2842,23.2,.645,.085,.410,2.1,6.6,4.5,54.8,4.0,0.3,21.9,17.2,,9.2,4.9,14.1,.238,,5.2,3.3,8.5,7.6
John Stroeder,stroejo01,1988,PF,29,MIL,41,271,7.0,.423,.025,.380,10.0,19.6,14.8,9.9,0.5,2.6,20.7,18.1,,-0.4,0.3,-0.1,-0.013,,-6.0,-0.1,-6.1,-0.3
Jon Sundvold,sundvjo01,1988,PG,26,SAS,52,1024,12.6,.526,.169,.127,1.5,3.6,2.5,23.4,1.2,0.1,12.5,17.6,,1.1,-0.1,1.0,.048,,0.1,-2.5,-2.3,-0.1
Roy Tarpley,tarplro01,1988,PF,23,DAL,81,2307,19.5,.541,.006,.312,17.3,27.8,22.6,5.6,2.2,2.1,14.6,21.2,,3.5,4.4,7.8,.163,,0.3,-0.1,0.2,1.3
Terry Teagle,teaglte01,1988,SG,27,GSW,47,958,13.0,.496,.016,.222,4.6,4.8,4.7,10.3,1.6,0.2,11.8,28.7,,-0.3,0.1,-0.2,-0.012,,-1.5,-2.7,-4.3,-0.6
Reggie Theus,theusre01,1988,SG,30,SAC,73,2653,16.5,.529,.045,.292,2.9,6.6,4.8,27.2,1.1,0.3,13.6,26.1,,3.4,0.3,3.7,.066,,1.5,-2.4,-0.9,0.7
Isiah Thomas,thomais01,1988,PG,26,DET,81,2927,18.2,.521,.072,.294,2.5,8.0,5.3,35.0,2.4,0.3,15.3,25.4,,3.8,3.7,7.6,.124,,2.6,0.4,3.0,3.7
Bernard Thompson,thompbe01,1988,SF,25,PHO,37,566,11.0,.515,.013,.377,7.9,7.2,7.6,11.7,1.8,0.1,10.2,14.9,,0.7,0.2,0.9,.074,,-1.5,-0.1,-1.6,0.1
Billy Thompson,thompbi01,1988,SF,24,LAL,9,38,-0.8,.402,.000,.769,6.3,19.9,13.4,3.2,1.3,0.0,25.6,25.7,,-0.2,0.0,-0.1,-0.135,,-13.9,-2.3,-16.2,-0.1
LaSalle Thompson,thompla01,1988,C,26,SAC,69,1257,15.3,.521,.011,.360,11.9,25.2,18.5,7.7,2.0,3.2,17.1,20.4,,0.3,1.6,1.9,.074,,-2.5,0.4,-2.1,0.0
Mychal Thompson,thompmy01,1988,C,33,LAL,80,2007,14.6,.544,.004,.404,11.8,15.7,13.8,4.6,0.9,2.2,11.7,20.0,,2.4,2.3,4.6,.111,,-1.3,-1.1,-2.4,-0.2
Bob Thornton,thornbo01,1988,PF,25,TOT,48,593,7.0,.532,.015,.423,8.9,13.0,10.9,3.6,0.9,0.3,18.5,13.4,,0.1,0.3,0.4,.034,,-4.4,-1.3,-5.7,-0.6
Bob Thornton,thornbo01,1988,PF,25,NYK,7,85,-0.9,.377,.000,.421,6.5,11.1,8.8,6.0,1.1,0.0,26.2,14.6,,-0.2,0.1,-0.1,-0.070,,-9.1,-1.1,-10.2,-0.2
Bob Thornton,thornbo01,1988,PF,25,PHI,41,508,8.3,.558,.018,.423,9.3,13.3,11.3,3.1,0.9,0.4,17.0,13.2,,0.3,0.2,0.5,.051,,-3.6,-1.3,-4.9,-0.4
Otis Thorpe,thorpot01,1988,PF,25,SAC,82,3072,18.7,.570,.005,.497,9.8,19.9,14.8,12.9,1.0,1.0,13.2,22.6,,6.2,1.9,8.1,.126,,1.8,-1.0,0.9,2.2
Sedale Threatt,threase01,1988,PG,26,TOT,71,1055,16.0,.539,.064,.167,2.5,7.1,4.8,22.7,2.8,0.5,12.1,20.6,,1.5,1.2,2.7,.121,,-0.2,0.9,0.7,0.7
Sedale Threatt,threase01,1988,PG,26,CHI,45,701,13.7,.530,.076,.156,2.0,7.0,4.5,22.6,1.9,0.3,13.5,19.9,,0.7,0.7,1.4,.094,,-1.4,-0.1,-1.5,0.1
Sedale Threatt,threase01,1988,PG,26,SEA,26,354,20.7,.554,.043,.185,3.4,7.2,5.2,22.9,4.5,0.9,9.8,22.0,,0.8,0.5,1.3,.176,,2.2,3.0,5.1,0.6
Wayman Tisdale,tisdawa01,1988,PF,23,IND,79,2378,16.1,.558,.002,.315,7.8,14.8,11.3,6.6,1.1,0.8,11.3,22.7,,3.3,2.5,5.7,.116,,0.1,-0.7,-0.7,0.8
Ray Tolbert,tolbera01,1988,PF,29,TOT,25,259,9.7,.541,.000,.435,10.1,14.2,12.1,5.3,1.5,1.1,20.3,16.4,,0.0,0.3,0.3,.056,,-2.7,0.2,-2.6,0.0
Ray Tolbert,tolbera01,1988,PF,29,NYK,11,177,7.2,.485,.000,.415,8.8,14.0,11.3,3.8,1.4,0.7,17.1,13.4,,0.0,0.2,0.1,.040,,-2.8,0.4,-2.4,0.0
Ray Tolbert,tolbera01,1988,PF,29,LAL,14,82,15.1,.623,.000,.464,13.1,14.5,13.8,8.6,1.8,2.1,24.6,22.8,,0.0,0.1,0.2,.090,,-2.7,-0.3,-3.0,0.0
Andrew Toney,toneyan01,1988,SG,30,PHI,29,522,13.2,.521,.158,.421,1.8,8.7,5.2,30.9,1.1,0.7,19.8,20.5,,0.3,0.2,0.5,.050,,0.6,-2.3,-1.7,0.1
Sedric Toney,toneyse01,1988,PG,25,NYK,21,139,12.8,.539,.292,.229,2.4,4.3,3.3,24.7,3.1,0.4,18.5,18.9,,0.1,0.2,0.3,.099,,-1.3,0.7,-0.6,0.1
Kelly Tripucka,tripuke01,1988,SF,28,UTA,49,976,11.4,.553,.244,.224,3.5,9.2,6.4,14.5,1.6,0.2,17.0,16.8,,0.5,1.2,1.7,.083,,-1.1,0.2,-0.9,0.3
Trent Tucker,tucketr01,1988,SG,28,NYK,71,1248,11.8,.520,.367,.156,2.8,8.2,5.5,13.5,2.1,0.3,8.8,17.3,,1.6,1.3,2.9,.110,,-0.1,0.8,0.7,0.8
Andre Turner,turnean01,1988,PG,23,HOU,12,99,10.4,.436,.206,.412,4.2,4.2,4.2,30.6,3.3,0.6,23.0,21.1,,-0.1,0.1,0.0,.001,,-2.2,0.4,-1.9,0.0
Elston Turner,turneel01,1988,SF,28,CHI,17,98,3.1,.275,.000,.067,9.4,2.3,5.9,11.7,4.1,0.0,24.5,17.9,,-0.4,0.1,-0.2,-0.117,,-6.5,-0.3,-6.8,-0.1
Melvin Turpin,turpime01,1988,C,27,UTA,79,1011,13.8,.544,.008,.252,9.8,15.1,12.5,4.6,1.2,3.9,14.1,20.4,,0.4,1.7,2.1,.100,,-2.2,0.6,-1.6,0.1
Terry Tyler,tylerte01,1988,SF,31,SAC,74,1185,12.4,.471,.017,.157,7.9,14.3,11.1,6.6,1.7,2.2,9.0,16.3,,0.4,0.8,1.2,.049,,-1.2,0.0,-1.3,0.2
Darnell Valentine,valenda01,1988,PG,28,LAC,79,1636,13.5,.474,.062,.255,2.3,8.0,5.1,34.9,3.6,0.3,20.0,18.4,,-0.5,2.0,1.5,.043,,-1.8,1.0,-0.8,0.5
Kiki Vandeweghe,vandeki01,1988,SF,29,POR,37,1038,19.8,.587,.104,.325,3.7,7.6,5.7,10.4,0.9,0.4,7.0,26.0,,3.1,0.7,3.8,.176,,3.4,-1.7,1.7,1.0
Jay Vincent,vinceja01,1988,SF,28,DEN,73,1755,15.6,.518,.004,.300,4.6,14.3,9.2,11.7,1.2,0.8,11.2,27.1,,0.9,1.9,2.8,.076,,-0.8,-1.2,-2.0,0.0
Sam Vincent,vincesa01,1988,PG,24,TOT,72,1501,15.1,.536,.046,.362,2.6,8.9,5.8,34.6,1.8,0.6,20.3,18.7,,1.8,1.5,3.3,.106,,0.5,-0.3,0.2,0.8
